IDX__global,IDX__step,IDX__sub_step,TARG__MGP_CSUD,FUTU__D_CSUD,FUTU__WIND_CSUD,CONST__wd_sin,CONST__wd_cos,Hour,Date
30749,1281,5,56.93,3836,127.929,0.433884,-0.900969,5,2018-07-05
30750,1281,6,60.41,4127,115.289,0.433884,-0.900969,6,2018-07-05
30751,1281,7,60.41,4906,86.049,0.433884,-0.900969,7,2018-07-05
30752,1281,8,64.55,5645,48.637,0.433884,-0.900969,8,2018-07-05
30753,1281,9,63.32,6147,25.019,0.433884,-0.900969,9,2018-07-05
30754,1281,10,63.25,6251,32.64,0.433884,-0.900969,10,2018-07-05
30755,1281,11,62.09,6366,71.058,0.433884,-0.900969,11,2018-07-05
30756,1281,12,61.89,6349,134.91,0.433884,-0.900969,12,2018-07-05
30757,1281,13,61.66,6335,209.161,0.433884,-0.900969,13,2018-07-05
30758,1281,14,61.97,6239,309.838,0.433884,-0.900969,14,2018-07-05
30759,1281,15,63.25,6389,411.359,0.433884,-0.900969,15,2018-07-05
30760,1281,16,65.74,6516,450.106,0.433884,-0.900969,16,2018-07-05
30761,1281,17,65.74,6706,462.306,0.433884,-0.900969,17,2018-07-05
30762,1281,18,65.74,6436,440.183,0.433884,-0.900969,18,2018-07-05
30763,1281,19,66.31,6137,350.671,0.433884,-0.900969,19,2018-07-05
30764,1281,20,68.76,6072,258.842,0.433884,-0.900969,20,2018-07-05
30765,1281,21,66.0,5928,212.957,0.433884,-0.900969,21,2018-07-05
30766,1281,22,62.07,5609,217.1,0.433884,-0.900969,22,2018-07-05
30767,1281,23,59.94,5122,258.402,0.433884,-0.900969,23,2018-07-05
30768,1282,0,60.68,4931,334.848,-0.433884,-0.900969,0,2018-07-06
30769,1282,1,58.66,4499,361.669,-0.433884,-0.900969,1,2018-07-06
30770,1282,2,54.4,4246,356.881,-0.433884,-0.900969,2,2018-07-06
30771,1282,3,53.87,4167,330.861,-0.433884,-0.900969,3,2018-07-06
30772,1282,4,53.5,4157,293.306,-0.433884,-0.900969,4,2018-07-06
30773,1282,5,53.5,4197,255.645,-0.433884,-0.900969,5,2018-07-06
30774,1282,6,58.95,4631,240.425,-0.433884,-0.900969,6,2018-07-06
30775,1282,7,65.1,5695,237.623,-0.433884,-0.900969,7,2018-07-06
30776,1282,8,69.29,6684,242.848,-0.433884,-0.900969,8,2018-07-06
30777,1282,9,69.29,7177,262.23,-0.433884,-0.900969,9,2018-07-06
30778,1282,10,66.0,7455,286.493,-0.433884,-0.900969,10,2018-07-06
30779,1282,11,61.97,7467,318.152,-0.433884,-0.900969,11,2018-07-06
30780,1282,12,59.0,7583,363.014,-0.433884,-0.900969,12,2018-07-06
30781,1282,13,58.65,7434,413.456,-0.433884,-0.900969,13,2018-07-06
30782,1282,14,60.03,7422,458.079,-0.433884,-0.900969,14,2018-07-06
30783,1282,15,63.74,7475,492.478,-0.433884,-0.900969,15,2018-07-06
30784,1282,16,66.25,7535,503.828,-0.433884,-0.900969,16,2018-07-06
30785,1282,17,66.0,7441,466.103,-0.433884,-0.900969,17,2018-07-06
30786,1282,18,68.08,7362,393.758,-0.433884,-0.900969,18,2018-07-06
30787,1282,19,68.38,7208,309.373,-0.433884,-0.900969,19,2018-07-06
30788,1282,20,68.38,7062,233.776,-0.433884,-0.900969,20,2018-07-06
30789,1282,21,67.22,6602,189.682,-0.433884,-0.900969,21,2018-07-06
30790,1282,22,64.52,6304,168.402,-0.433884,-0.900969,22,2018-07-06
30791,1282,23,61.0,5761,156.43,-0.433884,-0.900969,23,2018-07-06
30792,1283,0,74.98,5047,89.505,-0.974928,-0.222521,0,2018-07-07
30793,1283,1,73.31,4580,88.616,-0.974928,-0.222521,1,2018-07-07
30794,1283,2,74.98,4274,91.973,-0.974928,-0.222521,2,2018-07-07
30795,1283,3,74.98,4102,94.936,-0.974928,-0.222521,3,2018-07-07
30796,1283,4,74.67,4014,89.225,-0.974928,-0.222521,4,2018-07-07
30797,1283,5,69.0,3982,81.32,-0.974928,-0.222521,5,2018-07-07
30798,1283,6,74.67,4162,83.13,-0.974928,-0.222521,6,2018-07-07
30799,1283,7,74.67,4804,102.437,-0.974928,-0.222521,7,2018-07-07
30800,1283,8,70.52,5385,151.394,-0.974928,-0.222521,8,2018-07-07
30801,1283,9,59.19,5825,213.74,-0.974928,-0.222521,9,2018-07-07
30802,1283,10,55.93,6063,261.085,-0.974928,-0.222521,10,2018-07-07
30803,1283,11,46.21,6092,303.399,-0.974928,-0.222521,11,2018-07-07
30804,1283,12,44.19,6155,341.88,-0.974928,-0.222521,12,2018-07-07
30805,1283,13,42.33,5910,371.406,-0.974928,-0.222521,13,2018-07-07
30806,1283,14,37.0,5623,398.741,-0.974928,-0.222521,14,2018-07-07
30807,1283,15,38.26,5400,414.411,-0.974928,-0.222521,15,2018-07-07
30808,1283,16,43.1,5401,409.521,-0.974928,-0.222521,16,2018-07-07
30809,1283,17,55.52,5475,391.72,-0.974928,-0.222521,17,2018-07-07
30810,1283,18,61.5,5523,353.854,-0.974928,-0.222521,18,2018-07-07
30811,1283,19,74.67,5599,293.231,-0.974928,-0.222521,19,2018-07-07
30812,1283,20,74.98,5509,246.933,-0.974928,-0.222521,20,2018-07-07
30813,1283,21,74.98,5682,230.007,-0.974928,-0.222521,21,2018-07-07
30814,1283,22,74.98,5489,226.882,-0.974928,-0.222521,22,2018-07-07
30815,1283,23,62.29,5137,225.685,-0.974928,-0.222521,23,2018-07-07
30816,1284,0,65.01,4701,261.027,-0.781831,0.62349,0,2018-07-08
30817,1284,1,62.67,4257,256.093,-0.781831,0.62349,1,2018-07-08
30818,1284,2,58.89,3984,265.429,-0.781831,0.62349,2,2018-07-08
30819,1284,3,58.19,3768,280.451,-0.781831,0.62349,3,2018-07-08
30820,1284,4,58.19,3670,289.701,-0.781831,0.62349,4,2018-07-08
30821,1284,5,55.93,3523,291.516,-0.781831,0.62349,5,2018-07-08
30822,1284,6,52.55,3468,296.074,-0.781831,0.62349,6,2018-07-08
30823,1284,7,50.0,3724,329.393,-0.781831,0.62349,7,2018-07-08
30824,1284,8,35.2,4211,379.84,-0.781831,0.62349,8,2018-07-08
30825,1284,9,36.2,4514,418.322,-0.781831,0.62349,9,2018-07-08
30826,1284,10,43.37,4645,462.023,-0.781831,0.62349,10,2018-07-08
30827,1284,11,41.0,4744,509.861,-0.781831,0.62349,11,2018-07-08
30828,1284,12,38.2,4796,532.404,-0.781831,0.62349,12,2018-07-08
30829,1284,13,34.9,4692,530.657,-0.781831,0.62349,13,2018-07-08
30830,1284,14,34.3,4555,525.319,-0.781831,0.62349,14,2018-07-08
30831,1284,15,38.61,4621,520.842,-0.781831,0.62349,15,2018-07-08
30832,1284,16,53.7,4637,509.523,-0.781831,0.62349,16,2018-07-08
30833,1284,17,53.91,4761,480.652,-0.781831,0.62349,17,2018-07-08
30834,1284,18,60.0,4907,433.487,-0.781831,0.62349,18,2018-07-08
30835,1284,19,64.0,4972,374.041,-0.781831,0.62349,19,2018-07-08
30836,1284,20,72.52,5055,323.16,-0.781831,0.62349,20,2018-07-08
30837,1284,21,74.67,5357,299.634,-0.781831,0.62349,21,2018-07-08
30838,1284,22,70.12,5163,286.993,-0.781831,0.62349,22,2018-07-08
30839,1284,23,63.14,4767,279.153,-0.781831,0.62349,23,2018-07-08
30840,1285,0,61.69,4536,269.799,0.0,1.0,0,2018-07-09
30841,1285,1,60.49,4147,271.217,0.0,1.0,1,2018-07-09
30842,1285,2,57.88,3856,275.689,0.0,1.0,2,2018-07-09
30843,1285,3,57.19,3742,281.023,0.0,1.0,3,2018-07-09
30844,1285,4,55.8,3734,281.591,0.0,1.0,4,2018-07-09
30845,1285,5,57.19,3807,288.838,0.0,1.0,5,2018-07-09
30846,1285,6,60.02,4221,292.186,0.0,1.0,6,2018-07-09
30847,1285,7,60.15,5135,303.735,0.0,1.0,7,2018-07-09
30848,1285,8,61.0,6037,333.026,0.0,1.0,8,2018-07-09
30849,1285,9,61.27,6663,361.914,0.0,1.0,9,2018-07-09
30850,1285,10,60.49,6940,387.597,0.0,1.0,10,2018-07-09
30851,1285,11,59.85,7150,396.286,0.0,1.0,11,2018-07-09
30852,1285,12,57.86,7082,388.691,0.0,1.0,12,2018-07-09
30853,1285,13,57.99,7052,380.605,0.0,1.0,13,2018-07-09
30854,1285,14,57.99,7297,384.959,0.0,1.0,14,2018-07-09
30855,1285,15,60.16,7366,395.585,0.0,1.0,15,2018-07-09
30856,1285,16,62.43,7433,398.295,0.0,1.0,16,2018-07-09
30857,1285,17,65.48,7337,368.594,0.0,1.0,17,2018-07-09
30858,1285,18,65.0,7203,306.269,0.0,1.0,18,2018-07-09
30859,1285,19,65.61,6891,235.242,0.0,1.0,19,2018-07-09
30860,1285,20,65.41,6763,171.513,0.0,1.0,20,2018-07-09
30861,1285,21,65.71,6674,126.869,0.0,1.0,21,2018-07-09
30862,1285,22,64.0,6279,96.51,0.0,1.0,22,2018-07-09
30863,1285,23,61.37,5724,79.47,0.0,1.0,23,2018-07-09
30864,1286,0,66.26,4922,78.241,0.781831,0.62349,0,2018-07-10
30865,1286,1,73.21,4515,73.842,0.781831,0.62349,1,2018-07-10
30866,1286,2,60.49,4220,73.764,0.781831,0.62349,2,2018-07-10
30867,1286,3,59.93,4115,74.055,0.781831,0.62349,3,2018-07-10
30868,1286,4,59.93,4113,68.865,0.781831,0.62349,4,2018-07-10
30869,1286,5,59.94,4125,58.22,0.781831,0.62349,5,2018-07-10
30870,1286,6,62.8,4408,44.217,0.781831,0.62349,6,2018-07-10
30871,1286,7,65.0,5308,28.704,0.781831,0.62349,7,2018-07-10
30872,1286,8,66.68,6153,16.537,0.781831,0.62349,8,2018-07-10
30873,1286,9,62.99,6742,9.325,0.781831,0.62349,9,2018-07-10
30874,1286,10,61.0,6979,6.907,0.781831,0.62349,10,2018-07-10
30875,1286,11,61.0,7215,11.644,0.781831,0.62349,11,2018-07-10
30876,1286,12,59.49,7400,28.5,0.781831,0.62349,12,2018-07-10
30877,1286,13,60.0,7379,60.172,0.781831,0.62349,13,2018-07-10
30878,1286,14,60.2,7626,97.824,0.781831,0.62349,14,2018-07-10
30879,1286,15,61.54,7695,136.259,0.781831,0.62349,15,2018-07-10
30880,1286,16,64.31,7771,168.954,0.781831,0.62349,16,2018-07-10
30881,1286,17,67.85,7659,181.359,0.781831,0.62349,17,2018-07-10
30882,1286,18,69.68,7464,179.308,0.781831,0.62349,18,2018-07-10
30883,1286,19,70.35,7115,164.087,0.781831,0.62349,19,2018-07-10
30884,1286,20,70.35,6662,135.689,0.781831,0.62349,20,2018-07-10
30885,1286,21,69.68,6569,113.919,0.781831,0.62349,21,2018-07-10
30886,1286,22,66.73,6169,105.516,0.781831,0.62349,22,2018-07-10
30887,1286,23,63.4,5639,111.594,0.781831,0.62349,23,2018-07-10
30888,1287,0,70.0,4978,147.315,0.974928,-0.222521,0,2018-07-11
30889,1287,1,65.34,4515,177.457,0.974928,-0.222521,1,2018-07-11
30890,1287,2,61.22,4217,215.931,0.974928,-0.222521,2,2018-07-11
30891,1287,3,59.93,4112,252.609,0.974928,-0.222521,3,2018-07-11
30892,1287,4,59.93,4099,285.956,0.974928,-0.222521,4,2018-07-11
30893,1287,5,59.93,4108,303.753,0.974928,-0.222521,5,2018-07-11
30894,1287,6,60.26,4388,295.119,0.974928,-0.222521,6,2018-07-11
30895,1287,7,63.5,5308,272.439,0.974928,-0.222521,7,2018-07-11
30896,1287,8,66.03,6194,252.665,0.974928,-0.222521,8,2018-07-11
30897,1287,9,67.86,6822,260.892,0.974928,-0.222521,9,2018-07-11
30898,1287,10,63.0,7001,315.401,0.974928,-0.222521,10,2018-07-11
30899,1287,11,60.49,7209,404.408,0.974928,-0.222521,11,2018-07-11
30900,1287,12,60.49,7157,507.763,0.974928,-0.222521,12,2018-07-11
30901,1287,13,60.49,7170,603.82,0.974928,-0.222521,13,2018-07-11
30902,1287,14,60.49,7389,667.311,0.974928,-0.222521,14,2018-07-11
30903,1287,15,60.49,7461,695.792,0.974928,-0.222521,15,2018-07-11
30904,1287,16,60.49,7599,696.059,0.974928,-0.222521,16,2018-07-11
30905,1287,17,64.32,7496,662.124,0.974928,-0.222521,17,2018-07-11
30906,1287,18,67.0,7327,603.732,0.974928,-0.222521,18,2018-07-11
30907,1287,19,66.87,6977,536.398,0.974928,-0.222521,19,2018-07-11
30908,1287,20,67.0,6722,483.587,0.974928,-0.222521,20,2018-07-11
30909,1287,21,67.0,6631,456.081,0.974928,-0.222521,21,2018-07-11
30910,1287,22,63.64,6216,451.458,0.974928,-0.222521,22,2018-07-11
30911,1287,23,60.49,5709,469.918,0.974928,-0.222521,23,2018-07-11
30912,1288,0,62.0,4792,503.779,0.433884,-0.900969,0,2018-07-12
30913,1288,1,59.93,4421,486.896,0.433884,-0.900969,1,2018-07-12
30914,1288,2,58.19,4206,455.878,0.433884,-0.900969,2,2018-07-12
30915,1288,3,58.0,4069,425.076,0.433884,-0.900969,3,2018-07-12
30916,1288,4,58.19,4007,388.629,0.433884,-0.900969,4,2018-07-12
30917,1288,5,58.19,4040,332.413,0.433884,-0.900969,5,2018-07-12
30918,1288,6,61.0,4420,271.765,0.433884,-0.900969,6,2018-07-12
30919,1288,7,65.08,5289,244.353,0.433884,-0.900969,7,2018-07-12
30920,1288,8,67.73,6088,255.377,0.433884,-0.900969,8,2018-07-12
30921,1288,9,68.45,6673,306.386,0.433884,-0.900969,9,2018-07-12
30922,1288,10,66.98,6855,396.577,0.433884,-0.900969,10,2018-07-12
30923,1288,11,65.88,6890,481.883,0.433884,-0.900969,11,2018-07-12
30924,1288,12,62.0,6973,518.239,0.433884,-0.900969,12,2018-07-12
30925,1288,13,62.0,6772,528.222,0.433884,-0.900969,13,2018-07-12
30926,1288,14,65.0,6713,534.608,0.433884,-0.900969,14,2018-07-12
30927,1288,15,63.64,6820,526.395,0.433884,-0.900969,15,2018-07-12
30928,1288,16,67.2,6867,478.742,0.433884,-0.900969,16,2018-07-12
30929,1288,17,65.08,7082,407.868,0.433884,-0.900969,17,2018-07-12
30930,1288,18,69.45,6943,345.2,0.433884,-0.900969,18,2018-07-12
30931,1288,19,71.96,6759,285.479,0.433884,-0.900969,19,2018-07-12
30932,1288,20,72.3,6518,236.168,0.433884,-0.900969,20,2018-07-12
30933,1288,21,71.0,6469,193.912,0.433884,-0.900969,21,2018-07-12
30934,1288,22,67.61,6110,153.26,0.433884,-0.900969,22,2018-07-12
30935,1288,23,63.81,5555,124.285,0.433884,-0.900969,23,2018-07-12
30936,1289,0,64.85,4881,124.427,-0.433884,-0.900969,0,2018-07-13
30937,1289,1,61.5,4503,118.755,-0.433884,-0.900969,1,2018-07-13
30938,1289,2,59.93,4308,116.077,-0.433884,-0.900969,2,2018-07-13
30939,1289,3,58.26,4139,116.793,-0.433884,-0.900969,3,2018-07-13
30940,1289,4,58.24,4054,113.061,-0.433884,-0.900969,4,2018-07-13
30941,1289,5,59.88,4015,98.24,-0.433884,-0.900969,5,2018-07-13
30942,1289,6,63.0,4313,76.58,-0.433884,-0.900969,6,2018-07-13
30943,1289,7,68.0,5165,52.44,-0.433884,-0.900969,7,2018-07-13
30944,1289,8,75.5,6115,35.64,-0.433884,-0.900969,8,2018-07-13
30945,1289,9,75.0,6536,28.391,-0.433884,-0.900969,9,2018-07-13
30946,1289,10,71.85,6619,28.85,-0.433884,-0.900969,10,2018-07-13
30947,1289,11,72.38,6438,41.346,-0.433884,-0.900969,11,2018-07-13
30948,1289,12,64.01,6596,72.647,-0.433884,-0.900969,12,2018-07-13
30949,1289,13,63.99,6527,120.876,-0.433884,-0.900969,13,2018-07-13
30950,1289,14,67.34,6676,173.623,-0.433884,-0.900969,14,2018-07-13
30951,1289,15,66.66,6870,216.568,-0.433884,-0.900969,15,2018-07-13
30952,1289,16,69.3,6957,222.685,-0.433884,-0.900969,16,2018-07-13
30953,1289,17,69.37,7003,181.624,-0.433884,-0.900969,17,2018-07-13
30954,1289,18,72.53,6804,124.987,-0.433884,-0.900969,18,2018-07-13
30955,1289,19,74.99,6631,77.842,-0.433884,-0.900969,19,2018-07-13
30956,1289,20,74.97,6495,48.444,-0.433884,-0.900969,20,2018-07-13
30957,1289,21,73.25,6481,35.464,-0.433884,-0.900969,21,2018-07-13
30958,1289,22,67.34,6087,31.399,-0.433884,-0.900969,22,2018-07-13
30959,1289,23,64.85,5537,28.209,-0.433884,-0.900969,23,2018-07-13
30960,1290,0,61.88,4502,14.815,-0.974928,-0.222521,0,2018-07-14
30961,1290,1,59.93,4079,13.32,-0.974928,-0.222521,1,2018-07-14
30962,1290,2,59.17,3878,12.813,-0.974928,-0.222521,2,2018-07-14
30963,1290,3,59.0,3815,11.354,-0.974928,-0.222521,3,2018-07-14
30964,1290,4,58.45,3834,10.203,-0.974928,-0.222521,4,2018-07-14
30965,1290,5,58.19,3838,9.601,-0.974928,-0.222521,5,2018-07-14
30966,1290,6,58.19,4013,8.352,-0.974928,-0.222521,6,2018-07-14
30967,1290,7,58.45,4618,5.87,-0.974928,-0.222521,7,2018-07-14
30968,1290,8,58.19,5201,3.423,-0.974928,-0.222521,8,2018-07-14
30969,1290,9,58.46,5766,2.445,-0.974928,-0.222521,9,2018-07-14
30970,1290,10,57.99,6097,3.376,-0.974928,-0.222521,10,2018-07-14
30971,1290,11,57.19,6170,9.168,-0.974928,-0.222521,11,2018-07-14
30972,1290,12,56.72,6166,19.804,-0.974928,-0.222521,12,2018-07-14
30973,1290,13,54.1,6049,34.744,-0.974928,-0.222521,13,2018-07-14
30974,1290,14,52.1,5783,55.686,-0.974928,-0.222521,14,2018-07-14
30975,1290,15,54.72,5828,79.624,-0.974928,-0.222521,15,2018-07-14
30976,1290,16,57.19,5982,93.957,-0.974928,-0.222521,16,2018-07-14
30977,1290,17,59.15,6285,95.846,-0.974928,-0.222521,17,2018-07-14
30978,1290,18,60.49,6299,88.772,-0.974928,-0.222521,18,2018-07-14
30979,1290,19,63.64,6245,70.026,-0.974928,-0.222521,19,2018-07-14
30980,1290,20,65.67,5929,46.868,-0.974928,-0.222521,20,2018-07-14
30981,1290,21,65.0,5561,29.923,-0.974928,-0.222521,21,2018-07-14
30982,1290,22,60.49,5236,21.727,-0.974928,-0.222521,22,2018-07-14
30983,1290,23,59.93,4782,17.888,-0.974928,-0.222521,23,2018-07-14
30984,1291,0,75.65,4103,28.949,-0.781831,0.62349,0,2018-07-15
30985,1291,1,65.0,3811,26.099,-0.781831,0.62349,1,2018-07-15
30986,1291,2,60.49,3603,20.705,-0.781831,0.62349,2,2018-07-15
30987,1291,3,59.93,3462,17.383,-0.781831,0.62349,3,2018-07-15
30988,1291,4,59.93,3380,17.026,-0.781831,0.62349,4,2018-07-15
30989,1291,5,59.67,3284,14.845,-0.781831,0.62349,5,2018-07-15
30990,1291,6,59.66,3234,10.577,-0.781831,0.62349,6,2018-07-15
30991,1291,7,59.66,3644,7.384,-0.781831,0.62349,7,2018-07-15
30992,1291,8,59.32,4042,7.19,-0.781831,0.62349,8,2018-07-15
30993,1291,9,58.19,4237,15.538,-0.781831,0.62349,9,2018-07-15
30994,1291,10,58.19,4462,36.086,-0.781831,0.62349,10,2018-07-15
30995,1291,11,49.24,4556,65.923,-0.781831,0.62349,11,2018-07-15
30996,1291,12,45.78,4566,103.474,-0.781831,0.62349,12,2018-07-15
30997,1291,13,42.99,4631,150.673,-0.781831,0.62349,13,2018-07-15
30998,1291,14,40.7,4468,200.822,-0.781831,0.62349,14,2018-07-15
30999,1291,15,41.9,4637,240.364,-0.781831,0.62349,15,2018-07-15
31000,1291,16,51.5,4664,258.849,-0.781831,0.62349,16,2018-07-15
31001,1291,17,59.46,4778,238.092,-0.781831,0.62349,17,2018-07-15
31002,1291,18,59.93,4931,189.22,-0.781831,0.62349,18,2018-07-15
31003,1291,19,75.65,4996,137.481,-0.781831,0.62349,19,2018-07-15
31004,1291,20,75.97,5123,93.302,-0.781831,0.62349,20,2018-07-15
31005,1291,21,77.11,5369,66.033,-0.781831,0.62349,21,2018-07-15
31006,1291,22,75.65,5191,57.633,-0.781831,0.62349,22,2018-07-15
31007,1291,23,60.93,4762,55.208,-0.781831,0.62349,23,2018-07-15
31008,1292,0,59.95,4611,188.763,0.0,1.0,0,2018-07-16
31009,1292,1,59.39,4272,208.476,0.0,1.0,1,2018-07-16
31010,1292,2,56.66,4026,217.455,0.0,1.0,2,2018-07-16
31011,1292,3,56.66,3912,207.664,0.0,1.0,3,2018-07-16
31012,1292,4,56.5,3890,198.044,0.0,1.0,4,2018-07-16
31013,1292,5,56.5,3898,193.98,0.0,1.0,5,2018-07-16
31014,1292,6,60.0,4207,181.987,0.0,1.0,6,2018-07-16
31015,1292,7,62.47,5220,175.924,0.0,1.0,7,2018-07-16
31016,1292,8,66.15,6199,195.557,0.0,1.0,8,2018-07-16
31017,1292,9,62.0,6686,256.93,0.0,1.0,9,2018-07-16
31018,1292,10,59.95,6865,336.73,0.0,1.0,10,2018-07-16
31019,1292,11,58.95,6927,420.335,0.0,1.0,11,2018-07-16
31020,1292,12,58.39,7380,521.919,0.0,1.0,12,2018-07-16
31021,1292,13,58.39,7353,603.303,0.0,1.0,13,2018-07-16
31022,1292,14,60.0,7412,656.152,0.0,1.0,14,2018-07-16
31023,1292,15,61.0,7597,609.812,0.0,1.0,15,2018-07-16
31024,1292,16,64.02,7629,526.962,0.0,1.0,16,2018-07-16
31025,1292,17,68.45,7489,476.782,0.0,1.0,17,2018-07-16
31026,1292,18,68.31,7082,410.442,0.0,1.0,18,2018-07-16
31027,1292,19,68.45,6816,344.031,0.0,1.0,19,2018-07-16
31028,1292,20,66.15,6424,281.617,0.0,1.0,20,2018-07-16
31029,1292,21,67.5,6439,271.291,0.0,1.0,21,2018-07-16
31030,1292,22,63.47,6007,274.136,0.0,1.0,22,2018-07-16
31031,1292,23,60.0,5474,270.157,0.0,1.0,23,2018-07-16
31032,1293,0,59.95,4745,196.395,0.781831,0.62349,0,2018-07-17
31033,1293,1,59.05,4371,248.141,0.781831,0.62349,1,2018-07-17
31034,1293,2,56.66,4153,302.465,0.781831,0.62349,2,2018-07-17
31035,1293,3,55.04,4049,324.537,0.781831,0.62349,3,2018-07-17
31036,1293,4,53.64,4013,288.236,0.781831,0.62349,4,2018-07-17
31037,1293,5,55.68,4087,256.019,0.781831,0.62349,5,2018-07-17
31038,1293,6,59.39,4369,248.192,0.781831,0.62349,6,2018-07-17
31039,1293,7,61.75,5355,269.141,0.781831,0.62349,7,2018-07-17
31040,1293,8,65.57,6294,279.598,0.781831,0.62349,8,2018-07-17
31041,1293,9,66.98,6936,269.871,0.781831,0.62349,9,2018-07-17
31042,1293,10,59.95,7171,248.558,0.781831,0.62349,10,2018-07-17
31043,1293,11,59.95,7220,223.544,0.781831,0.62349,11,2018-07-17
31044,1293,12,59.05,7235,209.174,0.781831,0.62349,12,2018-07-17
31045,1293,13,59.39,7125,210.999,0.781831,0.62349,13,2018-07-17
31046,1293,14,59.39,7290,241.674,0.781831,0.62349,14,2018-07-17
31047,1293,15,59.95,7464,256.327,0.781831,0.62349,15,2018-07-17
31048,1293,16,62.0,7507,223.017,0.781831,0.62349,16,2018-07-17
31049,1293,17,67.45,7386,182.293,0.781831,0.62349,17,2018-07-17
31050,1293,18,66.48,7059,155.694,0.781831,0.62349,18,2018-07-17
31051,1293,19,69.7,6834,135.472,0.781831,0.62349,19,2018-07-17
31052,1293,20,70.45,6607,115.053,0.781831,0.62349,20,2018-07-17
31053,1293,21,70.45,6535,98.435,0.781831,0.62349,21,2018-07-17
31054,1293,22,63.47,6115,92.084,0.781831,0.62349,22,2018-07-17
31055,1293,23,60.9,5582,94.95,0.781831,0.62349,23,2018-07-17
31056,1294,0,59.95,4825,111.728,0.974928,-0.222521,0,2018-07-18
31057,1294,1,59.15,4411,123.193,0.974928,-0.222521,1,2018-07-18
31058,1294,2,58.67,4182,130.975,0.974928,-0.222521,2,2018-07-18
31059,1294,3,57.66,4063,131.722,0.974928,-0.222521,3,2018-07-18
31060,1294,4,57.66,4011,125.298,0.974928,-0.222521,4,2018-07-18
31061,1294,5,57.66,4027,113.154,0.974928,-0.222521,5,2018-07-18
31062,1294,6,62.0,4269,97.463,0.974928,-0.222521,6,2018-07-18
31063,1294,7,68.39,5181,83.057,0.974928,-0.222521,7,2018-07-18
31064,1294,8,73.34,6086,79.947,0.974928,-0.222521,8,2018-07-18
31065,1294,9,73.14,6604,99.158,0.974928,-0.222521,9,2018-07-18
31066,1294,10,70.57,6775,124.719,0.974928,-0.222521,10,2018-07-18
31067,1294,11,66.91,6753,132.735,0.974928,-0.222521,11,2018-07-18
31068,1294,12,62.22,6805,127.895,0.974928,-0.222521,12,2018-07-18
31069,1294,13,60.1,6650,125.555,0.974928,-0.222521,13,2018-07-18
31070,1294,14,62.0,6683,135.022,0.974928,-0.222521,14,2018-07-18
31071,1294,15,62.0,6840,149.835,0.974928,-0.222521,15,2018-07-18
31072,1294,16,72.0,6927,154.589,0.974928,-0.222521,16,2018-07-18
31073,1294,17,74.03,6943,144.534,0.974928,-0.222521,17,2018-07-18
31074,1294,18,74.61,6634,120.88,0.974928,-0.222521,18,2018-07-18
31075,1294,19,76.1,6483,86.2,0.974928,-0.222521,19,2018-07-18
31076,1294,20,76.1,6375,52.777,0.974928,-0.222521,20,2018-07-18
31077,1294,21,76.1,6339,32.9,0.974928,-0.222521,21,2018-07-18
31078,1294,22,71.85,5897,28.051,0.974928,-0.222521,22,2018-07-18
31079,1294,23,63.04,5354,34.775,0.974928,-0.222521,23,2018-07-18
31080,1295,0,63.0,5113,34.236,0.433884,-0.900969,0,2018-07-19
31081,1295,1,62.0,4716,42.067,0.433884,-0.900969,1,2018-07-19
31082,1295,2,59.39,4411,51.074,0.433884,-0.900969,2,2018-07-19
31083,1295,3,59.04,4288,57.781,0.433884,-0.900969,3,2018-07-19
31084,1295,4,57.66,4282,61.672,0.433884,-0.900969,4,2018-07-19
31085,1295,5,59.39,4257,68.715,0.433884,-0.900969,5,2018-07-19
31086,1295,6,59.39,4515,80.678,0.433884,-0.900969,6,2018-07-19
31087,1295,7,59.95,5260,84.456,0.433884,-0.900969,7,2018-07-19
31088,1295,8,65.0,6149,74.972,0.433884,-0.900969,8,2018-07-19
31089,1295,9,66.89,6479,54.785,0.433884,-0.900969,9,2018-07-19
31090,1295,10,64.0,6783,34.52,0.433884,-0.900969,10,2018-07-19
31091,1295,11,62.0,7008,31.032,0.433884,-0.900969,11,2018-07-19
31092,1295,12,60.0,7301,48.602,0.433884,-0.900969,12,2018-07-19
31093,1295,13,60.0,7192,82.639,0.433884,-0.900969,13,2018-07-19
31094,1295,14,62.0,6996,121.799,0.433884,-0.900969,14,2018-07-19
31095,1295,15,65.02,6973,159.525,0.433884,-0.900969,15,2018-07-19
31096,1295,16,68.93,7264,186.5,0.433884,-0.900969,16,2018-07-19
31097,1295,17,68.93,7206,174.667,0.433884,-0.900969,17,2018-07-19
31098,1295,18,70.09,6865,140.28,0.433884,-0.900969,18,2018-07-19
31099,1295,19,73.14,6804,115.938,0.433884,-0.900969,19,2018-07-19
31100,1295,20,71.69,6821,91.297,0.433884,-0.900969,20,2018-07-19
31101,1295,21,68.93,6679,68.042,0.433884,-0.900969,21,2018-07-19
31102,1295,22,66.2,6217,54.177,0.433884,-0.900969,22,2018-07-19
31103,1295,23,61.25,5744,47.121,0.433884,-0.900969,23,2018-07-19
31104,1296,0,67.95,5222,29.592,-0.433884,-0.900969,0,2018-07-20
