IDX__global,IDX__step,IDX__sub_step,TARG__MGP_SICI,FUTU__D_SICI,FUTU__WIND_SICI,CONST__wd_sin,CONST__wd_cos,Hour,Date
36353,1514,17,52.93,2281.0,1185.021,-0.974928,-0.222521,17,2019-02-23
36354,1514,18,59.43,2556.0,1183.524,-0.974928,-0.222521,18,2019-02-23
36355,1514,19,52.98,2705.0,1216.768,-0.974928,-0.222521,19,2019-02-23
36356,1514,20,52.97,2708.0,1278.679,-0.974928,-0.222521,20,2019-02-23
36357,1514,21,52.24,2543.0,1349.16,-0.974928,-0.222521,21,2019-02-23
36358,1514,22,43.89,2357.0,1403.745,-0.974928,-0.222521,22,2019-02-23
36359,1514,23,30.83,2131.0,1441.476,-0.974928,-0.222521,23,2019-02-23
36360,1515,0,36.11,1863.0,1464.297,-0.781831,0.62349,0,2019-02-24
36361,1515,1,10.0,1667.0,1456.556,-0.781831,0.62349,1,2019-02-24
36362,1515,2,5.0,1546.0,1441.31,-0.781831,0.62349,2,2019-02-24
36363,1515,3,2.0,1481.0,1418.096,-0.781831,0.62349,3,2019-02-24
36364,1515,4,1.01,1438.0,1395.211,-0.781831,0.62349,4,2019-02-24
36365,1515,5,3.0,1427.0,1369.971,-0.781831,0.62349,5,2019-02-24
36366,1515,6,20.01,1497.0,1340.629,-0.781831,0.62349,6,2019-02-24
36367,1515,7,39.12,1575.0,1311.456,-0.781831,0.62349,7,2019-02-24
36368,1515,8,39.13,1860.0,1293.081,-0.781831,0.62349,8,2019-02-24
36369,1515,9,39.14,2113.0,1279.138,-0.781831,0.62349,9,2019-02-24
36370,1515,10,32.97,2183.0,1257.491,-0.781831,0.62349,10,2019-02-24
36371,1515,11,17.27,2130.0,1231.525,-0.781831,0.62349,11,2019-02-24
36372,1515,12,15.0,2151.0,1200.583,-0.781831,0.62349,12,2019-02-24
36373,1515,13,10.0,2041.0,1168.502,-0.781831,0.62349,13,2019-02-24
36374,1515,14,12.02,1928.0,1136.077,-0.781831,0.62349,14,2019-02-24
36375,1515,15,33.14,1952.0,1103.583,-0.781831,0.62349,15,2019-02-24
36376,1515,16,45.25,1992.0,1068.827,-0.781831,0.62349,16,2019-02-24
36377,1515,17,49.35,2082.0,1022.641,-0.781831,0.62349,17,2019-02-24
36378,1515,18,65.47,2410.0,966.552,-0.781831,0.62349,18,2019-02-24
36379,1515,19,70.0,2556.0,911.435,-0.781831,0.62349,19,2019-02-24
36380,1515,20,81.0,2591.0,863.697,-0.781831,0.62349,20,2019-02-24
36381,1515,21,63.05,2487.0,815.606,-0.781831,0.62349,21,2019-02-24
36382,1515,22,58.6,2272.0,759.74,-0.781831,0.62349,22,2019-02-24
36383,1515,23,47.1,1988.0,696.142,-0.781831,0.62349,23,2019-02-24
36384,1516,0,37.25,1703.0,632.81,0.0,1.0,0,2019-02-25
36385,1516,1,37.25,1561.0,577.432,0.0,1.0,1,2019-02-25
36386,1516,2,37.0,1490.0,528.859,0.0,1.0,2,2019-02-25
36387,1516,3,36.37,1462.0,490.169,0.0,1.0,3,2019-02-25
36388,1516,4,37.15,1460.0,460.808,0.0,1.0,4,2019-02-25
36389,1516,5,37.25,1546.0,439.632,0.0,1.0,5,2019-02-25
36390,1516,6,54.01,1756.0,426.395,0.0,1.0,6,2019-02-25
36391,1516,7,65.0,2046.0,409.085,0.0,1.0,7,2019-02-25
36392,1516,8,49.15,2292.0,404.766,0.0,1.0,8,2019-02-25
36393,1516,9,49.15,2405.0,422.655,0.0,1.0,9,2019-02-25
36394,1516,10,42.52,2328.0,446.263,0.0,1.0,10,2019-02-25
36395,1516,11,15.0,2315.0,474.691,0.0,1.0,11,2019-02-25
36396,1516,12,42.15,2263.0,498.964,0.0,1.0,12,2019-02-25
36397,1516,13,42.15,2258.0,532.788,0.0,1.0,13,2019-02-25
36398,1516,14,44.71,2348.0,582.664,0.0,1.0,14,2019-02-25
36399,1516,15,44.71,2388.0,620.479,0.0,1.0,15,2019-02-25
36400,1516,16,52.15,2436.0,631.096,0.0,1.0,16,2019-02-25
36401,1516,17,89.75,2558.0,583.174,0.0,1.0,17,2019-02-25
36402,1516,18,148.75,2782.0,495.385,0.0,1.0,18,2019-02-25
36403,1516,19,151.0,2886.0,415.031,0.0,1.0,19,2019-02-25
36404,1516,20,151.0,2855.0,352.055,0.0,1.0,20,2019-02-25
36405,1516,21,148.75,2640.0,333.695,0.0,1.0,21,2019-02-25
36406,1516,22,92.75,2351.0,363.642,0.0,1.0,22,2019-02-25
36407,1516,23,52.15,2071.0,404.347,0.0,1.0,23,2019-02-25
36408,1517,0,52.53,1772.0,464.003,0.781831,0.62349,0,2019-02-26
36409,1517,1,51.45,1627.0,476.766,0.781831,0.62349,1,2019-02-26
36410,1517,2,49.23,1572.0,461.412,0.781831,0.62349,2,2019-02-26
36411,1517,3,49.22,1533.0,422.199,0.781831,0.62349,3,2019-02-26
36412,1517,4,49.21,1517.0,368.92,0.781831,0.62349,4,2019-02-26
36413,1517,5,52.07,1612.0,321.229,0.781831,0.62349,5,2019-02-26
36414,1517,6,67.0,1747.0,283.618,0.781831,0.62349,6,2019-02-26
36415,1517,7,135.12,2005.0,233.562,0.781831,0.62349,7,2019-02-26
36416,1517,8,135.12,2270.0,169.47,0.781831,0.62349,8,2019-02-26
36417,1517,9,94.64,2331.0,113.232,0.781831,0.62349,9,2019-02-26
36418,1517,10,55.07,2260.0,75.022,0.781831,0.62349,10,2019-02-26
36419,1517,11,36.96,2182.0,57.799,0.781831,0.62349,11,2019-02-26
36420,1517,12,15.0,2165.0,68.063,0.781831,0.62349,12,2019-02-26
36421,1517,13,10.0,2085.0,113.284,0.781831,0.62349,13,2019-02-26
36422,1517,14,11.0,2177.0,193.251,0.781831,0.62349,14,2019-02-26
36423,1517,15,45.15,2242.0,291.787,0.781831,0.62349,15,2019-02-26
36424,1517,16,55.17,2291.0,381.192,0.781831,0.62349,16,2019-02-26
36425,1517,17,89.78,2447.0,453.266,0.781831,0.62349,17,2019-02-26
36426,1517,18,133.78,2721.0,513.086,0.781831,0.62349,18,2019-02-26
36427,1517,19,148.78,2832.0,545.749,0.781831,0.62349,19,2019-02-26
36428,1517,20,140.0,2791.0,549.139,0.781831,0.62349,20,2019-02-26
36429,1517,21,93.72,2563.0,550.977,0.781831,0.62349,21,2019-02-26
36430,1517,22,77.26,2280.0,555.208,0.781831,0.62349,22,2019-02-26
36431,1517,23,48.05,2035.0,566.319,0.781831,0.62349,23,2019-02-26
36432,1518,0,39.3,1781.0,594.898,0.974928,-0.222521,0,2019-02-27
36433,1518,1,39.3,1628.0,633.334,0.974928,-0.222521,1,2019-02-27
36434,1518,2,38.85,1563.0,679.9,0.974928,-0.222521,2,2019-02-27
36435,1518,3,38.0,1540.0,730.775,0.974928,-0.222521,3,2019-02-27
36436,1518,4,39.02,1527.0,768.182,0.974928,-0.222521,4,2019-02-27
36437,1518,5,39.03,1617.0,789.706,0.974928,-0.222521,5,2019-02-27
36438,1518,6,49.01,1821.0,787.166,0.974928,-0.222521,6,2019-02-27
36439,1518,7,51.79,2116.0,764.545,0.974928,-0.222521,7,2019-02-27
36440,1518,8,50.0,2362.0,764.337,0.974928,-0.222521,8,2019-02-27
36441,1518,9,48.15,2413.0,796.361,0.974928,-0.222521,9,2019-02-27
36442,1518,10,10.0,2317.0,831.035,0.974928,-0.222521,10,2019-02-27
36443,1518,11,10.0,2238.0,877.702,0.974928,-0.222521,11,2019-02-27
36444,1518,12,10.0,2153.0,910.693,0.974928,-0.222521,12,2019-02-27
36445,1518,13,10.0,2101.0,897.897,0.974928,-0.222521,13,2019-02-27
36446,1518,14,35.45,2200.0,849.701,0.974928,-0.222521,14,2019-02-27
36447,1518,15,37.41,2238.0,769.765,0.974928,-0.222521,15,2019-02-27
36448,1518,16,57.82,2280.0,679.865,0.974928,-0.222521,16,2019-02-27
36449,1518,17,89.81,2431.0,592.981,0.974928,-0.222521,17,2019-02-27
36450,1518,18,135.12,2692.0,502.214,0.974928,-0.222521,18,2019-02-27
36451,1518,19,152.86,2812.0,408.713,0.974928,-0.222521,19,2019-02-27
36452,1518,20,152.86,2791.0,313.25,0.974928,-0.222521,20,2019-02-27
36453,1518,21,135.12,2592.0,231.479,0.974928,-0.222521,21,2019-02-27
36454,1518,22,93.69,2315.0,174.226,0.974928,-0.222521,22,2019-02-27
36455,1518,23,81.0,2035.0,136.097,0.974928,-0.222521,23,2019-02-27
36456,1519,0,61.49,1782.0,100.746,0.433884,-0.900969,0,2019-02-28
36457,1519,1,61.49,1568.0,78.385,0.433884,-0.900969,1,2019-02-28
36458,1519,2,54.01,1478.0,60.5,0.433884,-0.900969,2,2019-02-28
36459,1519,3,52.52,1442.0,53.936,0.433884,-0.900969,3,2019-02-28
36460,1519,4,57.31,1431.0,54.772,0.433884,-0.900969,4,2019-02-28
36461,1519,5,61.49,1507.0,59.904,0.433884,-0.900969,5,2019-02-28
36462,1519,6,67.0,1696.0,67.276,0.433884,-0.900969,6,2019-02-28
36463,1519,7,135.12,2028.0,73.428,0.433884,-0.900969,7,2019-02-28
36464,1519,8,135.12,2288.0,77.376,0.433884,-0.900969,8,2019-02-28
36465,1519,9,66.39,2302.0,82.212,0.433884,-0.900969,9,2019-02-28
36466,1519,10,56.71,2198.0,87.191,0.433884,-0.900969,10,2019-02-28
36467,1519,11,54.0,2087.0,91.87,0.433884,-0.900969,11,2019-02-28
36468,1519,12,48.21,2047.0,103.847,0.433884,-0.900969,12,2019-02-28
36469,1519,13,47.36,1963.0,132.541,0.433884,-0.900969,13,2019-02-28
36470,1519,14,51.87,2123.0,175.807,0.433884,-0.900969,14,2019-02-28
36471,1519,15,56.09,2146.0,219.317,0.433884,-0.900969,15,2019-02-28
36472,1519,16,81.0,2253.0,250.547,0.433884,-0.900969,16,2019-02-28
36473,1519,17,93.69,2377.0,269.115,0.433884,-0.900969,17,2019-02-28
36474,1519,18,149.84,2645.0,270.713,0.433884,-0.900969,18,2019-02-28
36475,1519,19,152.86,2833.0,260.694,0.433884,-0.900969,19,2019-02-28
36476,1519,20,152.86,2778.0,251.122,0.433884,-0.900969,20,2019-02-28
36477,1519,21,135.12,2590.0,241.702,0.433884,-0.900969,21,2019-02-28
36478,1519,22,90.84,2337.0,234.216,0.433884,-0.900969,22,2019-02-28
36479,1519,23,50.0,2050.0,229.911,0.433884,-0.900969,23,2019-02-28
36480,1520,0,48.33,1725.0,215.459,-0.433884,-0.900969,0,2019-03-01
36481,1520,1,46.1,1533.0,213.73,-0.433884,-0.900969,1,2019-03-01
36482,1520,2,44.81,1452.0,216.075,-0.433884,-0.900969,2,2019-03-01
36483,1520,3,44.14,1420.0,241.777,-0.433884,-0.900969,3,2019-03-01
36484,1520,4,44.56,1432.0,291.319,-0.433884,-0.900969,4,2019-03-01
36485,1520,5,47.6,1515.0,342.688,-0.433884,-0.900969,5,2019-03-01
36486,1520,6,60.5,1705.0,385.513,-0.433884,-0.900969,6,2019-03-01
36487,1520,7,75.0,2068.0,413.441,-0.433884,-0.900969,7,2019-03-01
36488,1520,8,62.84,2260.0,425.168,-0.433884,-0.900969,8,2019-03-01
36489,1520,9,57.52,2281.0,444.143,-0.433884,-0.900969,9,2019-03-01
36490,1520,10,49.16,2142.0,487.442,-0.433884,-0.900969,10,2019-03-01
36491,1520,11,42.0,2061.0,552.891,-0.433884,-0.900969,11,2019-03-01
36492,1520,12,42.0,2035.0,634.095,-0.433884,-0.900969,12,2019-03-01
36493,1520,13,42.0,1991.0,711.638,-0.433884,-0.900969,13,2019-03-01
36494,1520,14,48.0,2065.0,770.15,-0.433884,-0.900969,14,2019-03-01
36495,1520,15,53.09,2073.0,803.323,-0.433884,-0.900969,15,2019-03-01
36496,1520,16,56.55,2187.0,809.769,-0.433884,-0.900969,16,2019-03-01
36497,1520,17,62.84,2307.0,805.29,-0.433884,-0.900969,17,2019-03-01
36498,1520,18,93.71,2548.0,799.744,-0.433884,-0.900969,18,2019-03-01
36499,1520,19,135.12,2675.0,801.956,-0.433884,-0.900969,19,2019-03-01
36500,1520,20,129.0,2663.0,823.736,-0.433884,-0.900969,20,2019-03-01
36501,1520,21,93.71,2481.0,850.018,-0.433884,-0.900969,21,2019-03-01
36502,1520,22,53.9,2253.0,858.308,-0.433884,-0.900969,22,2019-03-01
36503,1520,23,49.31,1948.0,859.305,-0.433884,-0.900969,23,2019-03-01
36504,1521,0,53.99,1752.0,888.661,-0.974928,-0.222521,0,2019-03-02
36505,1521,1,49.27,1562.0,952.204,-0.974928,-0.222521,1,2019-03-02
36506,1521,2,47.8,1485.0,992.963,-0.974928,-0.222521,2,2019-03-02
36507,1521,3,44.0,1442.0,1010.345,-0.974928,-0.222521,3,2019-03-02
36508,1521,4,42.65,1422.0,1030.205,-0.974928,-0.222521,4,2019-03-02
36509,1521,5,42.5,1473.0,1051.306,-0.974928,-0.222521,5,2019-03-02
36510,1521,6,49.27,1611.0,1064.454,-0.974928,-0.222521,6,2019-03-02
36511,1521,7,54.0,1775.0,1082.787,-0.974928,-0.222521,7,2019-03-02
36512,1521,8,55.82,1982.0,1112.273,-0.974928,-0.222521,8,2019-03-02
36513,1521,9,54.0,2112.0,1149.383,-0.974928,-0.222521,9,2019-03-02
36514,1521,10,47.53,2130.0,1189.874,-0.974928,-0.222521,10,2019-03-02
36515,1521,11,39.51,2002.0,1215.522,-0.974928,-0.222521,11,2019-03-02
36516,1521,12,39.49,1987.0,1216.124,-0.974928,-0.222521,12,2019-03-02
36517,1521,13,39.48,1925.0,1189.887,-0.974928,-0.222521,13,2019-03-02
36518,1521,14,39.48,2036.0,1127.228,-0.974928,-0.222521,14,2019-03-02
36519,1521,15,39.64,1998.0,1034.389,-0.974928,-0.222521,15,2019-03-02
36520,1521,16,45.0,2090.0,921.328,-0.974928,-0.222521,16,2019-03-02
36521,1521,17,53.99,2218.0,790.194,-0.974928,-0.222521,17,2019-03-02
36522,1521,18,92.06,2476.0,660.978,-0.974928,-0.222521,18,2019-03-02
36523,1521,19,93.71,2635.0,550.515,-0.974928,-0.222521,19,2019-03-02
36524,1521,20,93.71,2641.0,466.992,-0.974928,-0.222521,20,2019-03-02
36525,1521,21,92.06,2435.0,395.15,-0.974928,-0.222521,21,2019-03-02
36526,1521,22,81.0,2223.0,326.545,-0.974928,-0.222521,22,2019-03-02
36527,1521,23,50.07,2017.0,276.457,-0.974928,-0.222521,23,2019-03-02
36528,1522,0,57.09,1823.0,178.221,-0.781831,0.62349,0,2019-03-03
36529,1522,1,49.8,1636.0,154.042,-0.781831,0.62349,1,2019-03-03
36530,1522,2,46.56,1530.0,143.063,-0.781831,0.62349,2,2019-03-03
36531,1522,3,45.15,1465.0,131.746,-0.781831,0.62349,3,2019-03-03
36532,1522,4,45.15,1447.0,121.138,-0.781831,0.62349,4,2019-03-03
36533,1522,5,47.63,1422.0,117.931,-0.781831,0.62349,5,2019-03-03
36534,1522,6,52.78,1416.0,119.102,-0.781831,0.62349,6,2019-03-03
36535,1522,7,51.63,1501.0,120.143,-0.781831,0.62349,7,2019-03-03
36536,1522,8,49.2,1680.0,127.029,-0.781831,0.62349,8,2019-03-03
36537,1522,9,51.56,1851.0,137.729,-0.781831,0.62349,9,2019-03-03
36538,1522,10,52.05,1995.0,139.874,-0.781831,0.62349,10,2019-03-03
36539,1522,11,48.08,2012.0,134.318,-0.781831,0.62349,11,2019-03-03
36540,1522,12,47.18,2166.0,135.524,-0.781831,0.62349,12,2019-03-03
36541,1522,13,45.44,2111.0,163.137,-0.781831,0.62349,13,2019-03-03
36542,1522,14,46.26,2082.0,218.601,-0.781831,0.62349,14,2019-03-03
36543,1522,15,52.14,2052.0,284.539,-0.781831,0.62349,15,2019-03-03
36544,1522,16,56.6,2050.0,326.401,-0.781831,0.62349,16,2019-03-03
36545,1522,17,59.04,2045.0,327.455,-0.781831,0.62349,17,2019-03-03
36546,1522,18,93.71,2283.0,320.321,-0.781831,0.62349,18,2019-03-03
36547,1522,19,93.71,2431.0,314.214,-0.781831,0.62349,19,2019-03-03
36548,1522,20,117.01,2448.0,290.033,-0.781831,0.62349,20,2019-03-03
36549,1522,21,93.71,2325.0,244.97,-0.781831,0.62349,21,2019-03-03
36550,1522,22,75.0,2071.0,195.986,-0.781831,0.62349,22,2019-03-03
36551,1522,23,50.0,1813.0,154.252,-0.781831,0.62349,23,2019-03-03
36552,1523,0,44.97,1663.0,120.175,0.0,1.0,0,2019-03-04
36553,1523,1,42.95,1523.0,82.749,0.0,1.0,1,2019-03-04
36554,1523,2,40.0,1425.0,63.18,0.0,1.0,2,2019-03-04
36555,1523,3,39.0,1380.0,57.235,0.0,1.0,3,2019-03-04
36556,1523,4,36.32,1396.0,57.419,0.0,1.0,4,2019-03-04
36557,1523,5,42.83,1498.0,58.521,0.0,1.0,5,2019-03-04
36558,1523,6,51.56,1648.0,58.622,0.0,1.0,6,2019-03-04
36559,1523,7,54.0,1921.0,52.778,0.0,1.0,7,2019-03-04
36560,1523,8,47.98,2132.0,41.688,0.0,1.0,8,2019-03-04
36561,1523,9,39.13,2181.0,34.42,0.0,1.0,9,2019-03-04
36562,1523,10,10.0,2153.0,35.353,0.0,1.0,10,2019-03-04
36563,1523,11,5.0,2077.0,48.514,0.0,1.0,11,2019-03-04
36564,1523,12,3.0,2008.0,78.36,0.0,1.0,12,2019-03-04
36565,1523,13,1.0,2042.0,120.442,0.0,1.0,13,2019-03-04
36566,1523,14,3.11,2007.0,165.161,0.0,1.0,14,2019-03-04
36567,1523,15,10.0,2078.0,207.582,0.0,1.0,15,2019-03-04
36568,1523,16,41.24,2170.0,236.07,0.0,1.0,16,2019-03-04
36569,1523,17,62.77,2251.0,257.456,0.0,1.0,17,2019-03-04
36570,1523,18,124.99,2561.0,283.615,0.0,1.0,18,2019-03-04
36571,1523,19,131.73,2737.0,297.051,0.0,1.0,19,2019-03-04
36572,1523,20,129.93,2765.0,306.233,0.0,1.0,20,2019-03-04
36573,1523,21,92.79,2613.0,332.962,0.0,1.0,21,2019-03-04
36574,1523,22,44.96,2365.0,373.158,0.0,1.0,22,2019-03-04
36575,1523,23,10.0,2031.0,417.483,0.0,1.0,23,2019-03-04
36576,1524,0,10.0,1761.0,507.05,0.781831,0.62349,0,2019-03-05
36577,1524,1,16.25,1600.0,543.21,0.781831,0.62349,1,2019-03-05
36578,1524,2,10.0,1503.0,559.701,0.781831,0.62349,2,2019-03-05
36579,1524,3,10.0,1465.0,558.273,0.781831,0.62349,3,2019-03-05
36580,1524,4,17.27,1480.0,555.092,0.781831,0.62349,4,2019-03-05
36581,1524,5,37.25,1586.0,548.106,0.781831,0.62349,5,2019-03-05
36582,1524,6,44.99,1743.0,520.222,0.781831,0.62349,6,2019-03-05
36583,1524,7,45.03,2028.0,468.159,0.781831,0.62349,7,2019-03-05
36584,1524,8,44.99,2167.0,395.272,0.781831,0.62349,8,2019-03-05
36585,1524,9,30.0,2162.0,322.211,0.781831,0.62349,9,2019-03-05
36586,1524,10,5.0,2125.0,278.744,0.781831,0.62349,10,2019-03-05
36587,1524,11,2.0,2075.0,272.065,0.781831,0.62349,11,2019-03-05
36588,1524,12,0.1,2020.0,289.806,0.781831,0.62349,12,2019-03-05
36589,1524,13,0.1,1988.0,312.027,0.781831,0.62349,13,2019-03-05
36590,1524,14,5.0,1971.0,322.658,0.781831,0.62349,14,2019-03-05
36591,1524,15,11.0,2090.0,315.452,0.781831,0.62349,15,2019-03-05
36592,1524,16,41.61,2196.0,291.296,0.781831,0.62349,16,2019-03-05
36593,1524,17,92.79,2258.0,266.952,0.781831,0.62349,17,2019-03-05
36594,1524,18,148.15,2591.0,251.668,0.781831,0.62349,18,2019-03-05
36595,1524,19,148.15,2791.0,235.125,0.781831,0.62349,19,2019-03-05
36596,1524,20,148.15,2815.0,212.551,0.781831,0.62349,20,2019-03-05
36597,1524,21,131.73,2677.0,189.858,0.781831,0.62349,21,2019-03-05
36598,1524,22,93.72,2448.0,170.539,0.781831,0.62349,22,2019-03-05
36599,1524,23,92.79,2097.0,155.282,0.781831,0.62349,23,2019-03-05
36600,1525,0,53.88,1777.0,179.578,0.974928,-0.222521,0,2019-03-06
36601,1525,1,53.2,1605.0,153.12,0.974928,-0.222521,1,2019-03-06
36602,1525,2,52.86,1520.0,133.074,0.974928,-0.222521,2,2019-03-06
36603,1525,3,51.91,1490.0,117.966,0.974928,-0.222521,3,2019-03-06
36604,1525,4,51.91,1493.0,108.349,0.974928,-0.222521,4,2019-03-06
36605,1525,5,53.88,1573.0,107.497,0.974928,-0.222521,5,2019-03-06
36606,1525,6,63.5,1771.0,109.766,0.974928,-0.222521,6,2019-03-06
36607,1525,7,117.7,2076.0,107.364,0.974928,-0.222521,7,2019-03-06
36608,1525,8,70.0,2221.0,106.983,0.974928,-0.222521,8,2019-03-06
36609,1525,9,66.95,2231.0,120.303,0.974928,-0.222521,9,2019-03-06
36610,1525,10,54.22,2201.0,152.241,0.974928,-0.222521,10,2019-03-06
36611,1525,11,47.48,2105.0,211.083,0.974928,-0.222521,11,2019-03-06
36612,1525,12,42.26,1895.0,283.714,0.974928,-0.222521,12,2019-03-06
36613,1525,13,42.25,1818.0,339.8,0.974928,-0.222521,13,2019-03-06
36614,1525,14,47.6,1892.0,373.775,0.974928,-0.222521,14,2019-03-06
36615,1525,15,50.36,1990.0,392.412,0.974928,-0.222521,15,2019-03-06
36616,1525,16,67.0,2098.0,412.308,0.974928,-0.222521,16,2019-03-06
36617,1525,17,70.54,2156.0,454.732,0.974928,-0.222521,17,2019-03-06
36618,1525,18,92.79,2446.0,518.158,0.974928,-0.222521,18,2019-03-06
36619,1525,19,123.7,2662.0,586.086,0.974928,-0.222521,19,2019-03-06
36620,1525,20,81.0,2702.0,648.803,0.974928,-0.222521,20,2019-03-06
36621,1525,21,78.18,2573.0,697.504,0.974928,-0.222521,21,2019-03-06
36622,1525,22,56.1,2386.0,730.401,0.974928,-0.222521,22,2019-03-06
36623,1525,23,50.15,2050.0,753.0,0.974928,-0.222521,23,2019-03-06
36624,1526,0,48.77,1658.0,762.14,0.433884,-0.900969,0,2019-03-07
36625,1526,1,45.6,1503.0,768.383,0.433884,-0.900969,1,2019-03-07
36626,1526,2,43.67,1425.0,763.223,0.433884,-0.900969,2,2019-03-07
36627,1526,3,42.24,1393.0,749.191,0.433884,-0.900969,3,2019-03-07
36628,1526,4,42.26,1387.0,739.953,0.433884,-0.900969,4,2019-03-07
36629,1526,5,46.1,1450.0,744.684,0.433884,-0.900969,5,2019-03-07
36630,1526,6,55.56,1627.0,755.931,0.433884,-0.900969,6,2019-03-07
36631,1526,7,57.43,1968.0,754.907,0.433884,-0.900969,7,2019-03-07
36632,1526,8,53.08,2123.0,734.983,0.433884,-0.900969,8,2019-03-07
36633,1526,9,44.54,2166.0,713.823,0.433884,-0.900969,9,2019-03-07
36634,1526,10,20.0,2062.0,713.06,0.433884,-0.900969,10,2019-03-07
36635,1526,11,10.0,1907.0,732.097,0.433884,-0.900969,11,2019-03-07
36636,1526,12,5.0,1931.0,751.149,0.433884,-0.900969,12,2019-03-07
36637,1526,13,3.0,1915.0,743.895,0.433884,-0.900969,13,2019-03-07
36638,1526,14,10.0,1856.0,692.459,0.433884,-0.900969,14,2019-03-07
36639,1526,15,36.75,1903.0,607.689,0.433884,-0.900969,15,2019-03-07
36640,1526,16,48.09,2056.0,525.446,0.433884,-0.900969,16,2019-03-07
36641,1526,17,57.62,2173.0,473.713,0.433884,-0.900969,17,2019-03-07
36642,1526,18,71.95,2430.0,448.277,0.433884,-0.900969,18,2019-03-07
36643,1526,19,92.84,2595.0,433.972,0.433884,-0.900969,19,2019-03-07
36644,1526,20,91.01,2570.0,424.755,0.433884,-0.900969,20,2019-03-07
36645,1526,21,57.01,2381.0,420.909,0.433884,-0.900969,21,2019-03-07
36646,1526,22,50.0,2193.0,422.236,0.433884,-0.900969,22,2019-03-07
36647,1526,23,44.56,1912.0,423.005,0.433884,-0.900969,23,2019-03-07
36648,1527,0,46.98,1698.0,469.357,-0.433884,-0.900969,0,2019-03-08
36649,1527,1,45.74,1560.0,455.56,-0.433884,-0.900969,1,2019-03-08
36650,1527,2,44.0,1480.0,431.793,-0.433884,-0.900969,2,2019-03-08
36651,1527,3,44.0,1448.0,396.159,-0.433884,-0.900969,3,2019-03-08
36652,1527,4,45.97,1442.0,359.896,-0.433884,-0.900969,4,2019-03-08
36653,1527,5,51.99,1531.0,337.576,-0.433884,-0.900969,5,2019-03-08
36654,1527,6,62.91,1725.0,326.864,-0.433884,-0.900969,6,2019-03-08
36655,1527,7,64.22,1986.0,313.579,-0.433884,-0.900969,7,2019-03-08
36656,1527,8,71.22,2147.0,289.253,-0.433884,-0.900969,8,2019-03-08
36657,1527,9,65.28,2201.0,264.426,-0.433884,-0.900969,9,2019-03-08
36658,1527,10,55.95,2020.0,257.511,-0.433884,-0.900969,10,2019-03-08
36659,1527,11,51.76,1846.0,262.884,-0.433884,-0.900969,11,2019-03-08
36660,1527,12,48.04,1746.0,270.199,-0.433884,-0.900969,12,2019-03-08
36661,1527,13,46.98,1755.0,275.052,-0.433884,-0.900969,13,2019-03-08
36662,1527,14,53.0,1682.0,261.662,-0.433884,-0.900969,14,2019-03-08
36663,1527,15,57.43,1800.0,228.138,-0.433884,-0.900969,15,2019-03-08
36664,1527,16,63.15,1843.0,187.337,-0.433884,-0.900969,16,2019-03-08
36665,1527,17,77.24,1967.0,153.91,-0.433884,-0.900969,17,2019-03-08
36666,1527,18,92.8,2186.0,134.236,-0.433884,-0.900969,18,2019-03-08
36667,1527,19,124.24,2428.0,124.361,-0.433884,-0.900969,19,2019-03-08
36668,1527,20,124.24,2442.0,118.757,-0.433884,-0.900969,20,2019-03-08
36669,1527,21,92.24,2312.0,120.029,-0.433884,-0.900969,21,2019-03-08
36670,1527,22,71.24,2133.0,122.089,-0.433884,-0.900969,22,2019-03-08
36671,1527,23,53.47,1860.0,117.882,-0.433884,-0.900969,23,2019-03-08
36672,1528,0,57.94,1743.0,54.192,-0.974928,-0.222521,0,2019-03-09
36673,1528,1,58.43,1575.0,45.728,-0.974928,-0.222521,1,2019-03-09
36674,1528,2,52.66,1478.0,41.195,-0.974928,-0.222521,2,2019-03-09
36675,1528,3,51.82,1435.0,39.426,-0.974928,-0.222521,3,2019-03-09
36676,1528,4,49.65,1432.0,37.989,-0.974928,-0.222521,4,2019-03-09
36677,1528,5,52.66,1483.0,38.66,-0.974928,-0.222521,5,2019-03-09
36678,1528,6,59.26,1570.0,42.751,-0.974928,-0.222521,6,2019-03-09
36679,1528,7,59.97,1805.0,44.63,-0.974928,-0.222521,7,2019-03-09
36680,1528,8,59.97,2142.0,38.208,-0.974928,-0.222521,8,2019-03-09
36681,1528,9,57.61,2340.0,32.702,-0.974928,-0.222521,9,2019-03-09
36682,1528,10,53.23,2277.0,38.924,-0.974928,-0.222521,10,2019-03-09
36683,1528,11,47.37,2170.0,62.403,-0.974928,-0.222521,11,2019-03-09
36684,1528,12,44.12,1982.0,102.609,-0.974928,-0.222521,12,2019-03-09
36685,1528,13,39.98,1893.0,143.38,-0.974928,-0.222521,13,2019-03-09
36686,1528,14,39.35,1888.0,172.757,-0.974928,-0.222521,14,2019-03-09
36687,1528,15,44.11,2018.0,190.876,-0.974928,-0.222521,15,2019-03-09
36688,1528,16,47.08,2112.0,193.566,-0.974928,-0.222521,16,2019-03-09
36689,1528,17,53.01,2136.0,191.958,-0.974928,-0.222521,17,2019-03-09
36690,1528,18,92.8,2385.0,196.837,-0.974928,-0.222521,18,2019-03-09
36691,1528,19,115.0,2575.0,193.768,-0.974928,-0.222521,19,2019-03-09
36692,1528,20,114.01,2563.0,173.397,-0.974928,-0.222521,20,2019-03-09
