IDX__global,IDX__step,IDX__sub_step,TARG__MGP_CNOR,FUTU__D_CNOR,FUTU__WIND_CNOR,CONST__wd_sin,CONST__wd_cos,Hour,Date
30136,1255,16,39.0,3018.0,36.737,-0.974928,-0.222521,16,2018-06-09
30137,1255,17,55.64,3122.0,34.515,-0.974928,-0.222521,17,2018-06-09
30138,1255,18,59.56,3208.0,28.941,-0.974928,-0.222521,18,2018-06-09
30139,1255,19,68.98,3369.0,23.747,-0.974928,-0.222521,19,2018-06-09
30140,1255,20,76.17,3283.0,20.928,-0.974928,-0.222521,20,2018-06-09
30141,1255,21,76.17,3296.0,19.54,-0.974928,-0.222521,21,2018-06-09
30142,1255,22,62.25,3190.0,19.272,-0.974928,-0.222521,22,2018-06-09
30143,1255,23,55.64,2946.0,19.431,-0.974928,-0.222521,23,2018-06-09
30144,1256,0,56.64,2727.0,14.603,-0.781831,0.62349,0,2018-06-10
30145,1256,1,56.64,2543.0,13.622,-0.781831,0.62349,1,2018-06-10
30146,1256,2,56.64,2424.0,11.92,-0.781831,0.62349,2,2018-06-10
30147,1256,3,37.38,2359.0,9.625,-0.781831,0.62349,3,2018-06-10
30148,1256,4,40.0,2302.0,7.72,-0.781831,0.62349,4,2018-06-10
30149,1256,5,44.98,2224.0,6.82,-0.781831,0.62349,5,2018-06-10
30150,1256,6,37.1,2178.0,6.312,-0.781831,0.62349,6,2018-06-10
30151,1256,7,38.34,2342.0,6.06,-0.781831,0.62349,7,2018-06-10
30152,1256,8,38.0,2572.0,5.656,-0.781831,0.62349,8,2018-06-10
30153,1256,9,53.24,2691.0,5.699,-0.781831,0.62349,9,2018-06-10
30154,1256,10,55.61,2860.0,6.655,-0.781831,0.62349,10,2018-06-10
30155,1256,11,52.93,2801.0,7.341,-0.781831,0.62349,11,2018-06-10
30156,1256,12,46.0,2710.0,8.114,-0.781831,0.62349,12,2018-06-10
30157,1256,13,39.02,2688.0,10.218,-0.781831,0.62349,13,2018-06-10
30158,1256,14,37.3,2623.0,12.381,-0.781831,0.62349,14,2018-06-10
30159,1256,15,40.99,2716.0,13.512,-0.781831,0.62349,15,2018-06-10
30160,1256,16,50.0,2820.0,13.025,-0.781831,0.62349,16,2018-06-10
30161,1256,17,52.03,2930.0,12.091,-0.781831,0.62349,17,2018-06-10
30162,1256,18,56.64,2982.0,11.551,-0.781831,0.62349,18,2018-06-10
30163,1256,19,60.39,3099.0,10.377,-0.781831,0.62349,19,2018-06-10
30164,1256,20,74.3,3133.0,9.403,-0.781831,0.62349,20,2018-06-10
30165,1256,21,75.81,3239.0,8.532,-0.781831,0.62349,21,2018-06-10
30166,1256,22,74.3,3141.0,7.722,-0.781831,0.62349,22,2018-06-10
30167,1256,23,56.64,2907.0,6.967,-0.781831,0.62349,23,2018-06-10
30168,1257,0,56.96,2737.0,16.366,0.0,1.0,0,2018-06-11
30169,1257,1,56.96,2586.0,18.393,0.0,1.0,1,2018-06-11
30170,1257,2,56.96,2485.0,24.467,0.0,1.0,2,2018-06-11
30171,1257,3,56.96,2429.0,28.519,0.0,1.0,3,2018-06-11
30172,1257,4,56.96,2469.0,28.866,0.0,1.0,4,2018-06-11
30173,1257,5,56.96,2562.0,28.924,0.0,1.0,5,2018-06-11
30174,1257,6,62.79,2969.0,27.654,0.0,1.0,6,2018-06-11
30175,1257,7,68.02,3648.0,24.496,0.0,1.0,7,2018-06-11
30176,1257,8,73.99,4438.0,20.448,0.0,1.0,8,2018-06-11
30177,1257,9,71.01,4906.0,18.673,0.0,1.0,9,2018-06-11
30178,1257,10,67.11,5077.0,19.626,0.0,1.0,10,2018-06-11
30179,1257,11,65.5,5351.0,20.775,0.0,1.0,11,2018-06-11
30180,1257,12,62.79,5219.0,23.959,0.0,1.0,12,2018-06-11
30181,1257,13,63.45,5027.0,27.646,0.0,1.0,13,2018-06-11
30182,1257,14,68.02,5320.0,30.592,0.0,1.0,14,2018-06-11
30183,1257,15,70.0,5341.0,34.83,0.0,1.0,15,2018-06-11
30184,1257,16,71.6,5416.0,38.299,0.0,1.0,16,2018-06-11
30185,1257,17,71.6,5219.0,40.66,0.0,1.0,17,2018-06-11
30186,1257,18,71.6,4704.0,42.37,0.0,1.0,18,2018-06-11
30187,1257,19,75.25,4477.0,42.95,0.0,1.0,19,2018-06-11
30188,1257,20,77.52,4207.0,42.319,0.0,1.0,20,2018-06-11
30189,1257,21,83.42,4166.0,41.158,0.0,1.0,21,2018-06-11
30190,1257,22,74.13,3867.0,39.623,0.0,1.0,22,2018-06-11
30191,1257,23,62.79,3622.0,38.142,0.0,1.0,23,2018-06-11
30192,1258,0,52.18,3269.0,16.366,0.781831,0.62349,0,2018-06-12
30193,1258,1,47.2,3085.0,18.393,0.781831,0.62349,1,2018-06-12
30194,1258,2,39.7,2945.0,24.467,0.781831,0.62349,2,2018-06-12
30195,1258,3,39.0,2888.0,28.519,0.781831,0.62349,3,2018-06-12
30196,1258,4,39.0,2895.0,28.866,0.781831,0.62349,4,2018-06-12
30197,1258,5,40.0,2878.0,28.924,0.781831,0.62349,5,2018-06-12
30198,1258,6,57.1,3107.0,27.654,0.781831,0.62349,6,2018-06-12
30199,1258,7,67.67,3787.0,24.496,0.781831,0.62349,7,2018-06-12
30200,1258,8,70.02,4516.0,20.448,0.781831,0.62349,8,2018-06-12
30201,1258,9,69.0,4990.0,18.673,0.781831,0.62349,9,2018-06-12
30202,1258,10,65.67,5153.0,19.626,0.781831,0.62349,10,2018-06-12
30203,1258,11,63.38,5341.0,20.775,0.781831,0.62349,11,2018-06-12
30204,1258,12,58.15,5232.0,23.959,0.781831,0.62349,12,2018-06-12
30205,1258,13,58.41,5016.0,27.646,0.781831,0.62349,13,2018-06-12
30206,1258,14,60.57,5262.0,30.592,0.781831,0.62349,14,2018-06-12
30207,1258,15,63.43,5284.0,34.83,0.781831,0.62349,15,2018-06-12
30208,1258,16,66.02,5218.0,38.299,0.781831,0.62349,16,2018-06-12
30209,1258,17,65.68,5042.0,40.66,0.781831,0.62349,17,2018-06-12
30210,1258,18,63.39,4539.0,42.37,0.781831,0.62349,18,2018-06-12
30211,1258,19,66.02,4355.0,42.95,0.781831,0.62349,19,2018-06-12
30212,1258,20,66.02,4132.0,42.319,0.781831,0.62349,20,2018-06-12
30213,1258,21,65.0,4130.0,41.158,0.781831,0.62349,21,2018-06-12
30214,1258,22,56.96,3851.0,39.623,0.781831,0.62349,22,2018-06-12
30215,1258,23,52.95,3592.0,38.142,0.781831,0.62349,23,2018-06-12
30216,1259,0,54.63,2979.0,37.293,0.974928,-0.222521,0,2018-06-13
30217,1259,1,51.59,2744.0,34.3,0.974928,-0.222521,1,2018-06-13
30218,1259,2,40.77,2619.0,30.101,0.974928,-0.222521,2,2018-06-13
30219,1259,3,40.0,2641.0,26.685,0.974928,-0.222521,3,2018-06-13
30220,1259,4,39.87,2641.0,23.156,0.974928,-0.222521,4,2018-06-13
30221,1259,5,40.77,2666.0,21.627,0.974928,-0.222521,5,2018-06-13
30222,1259,6,54.52,2960.0,21.144,0.974928,-0.222521,6,2018-06-13
30223,1259,7,61.66,3507.0,22.454,0.974928,-0.222521,7,2018-06-13
30224,1259,8,64.94,4046.0,23.634,0.974928,-0.222521,8,2018-06-13
30225,1259,9,63.38,4456.0,22.677,0.974928,-0.222521,9,2018-06-13
30226,1259,10,62.81,4570.0,20.811,0.974928,-0.222521,10,2018-06-13
30227,1259,11,62.81,4592.0,20.118,0.974928,-0.222521,11,2018-06-13
30228,1259,12,55.96,4372.0,19.027,0.974928,-0.222521,12,2018-06-13
30229,1259,13,55.99,4355.0,17.035,0.974928,-0.222521,13,2018-06-13
30230,1259,14,62.81,4252.0,16.714,0.974928,-0.222521,14,2018-06-13
30231,1259,15,63.37,4301.0,16.275,0.974928,-0.222521,15,2018-06-13
30232,1259,16,63.38,4470.0,15.342,0.974928,-0.222521,16,2018-06-13
30233,1259,17,65.0,4522.0,14.136,0.974928,-0.222521,17,2018-06-13
30234,1259,18,62.81,4446.0,13.732,0.974928,-0.222521,18,2018-06-13
30235,1259,19,66.16,4378.0,14.164,0.974928,-0.222521,19,2018-06-13
30236,1259,20,66.9,3974.0,14.12,0.974928,-0.222521,20,2018-06-13
30237,1259,21,66.16,4058.0,13.638,0.974928,-0.222521,21,2018-06-13
30238,1259,22,62.09,3856.0,12.967,0.974928,-0.222521,22,2018-06-13
30239,1259,23,54.93,3517.0,12.36,0.974928,-0.222521,23,2018-06-13
30240,1260,0,57.3,3345.0,11.882,0.433884,-0.900969,0,2018-06-14
30241,1260,1,53.11,3102.0,9.754,0.433884,-0.900969,1,2018-06-14
30242,1260,2,48.27,3005.0,7.606,0.433884,-0.900969,2,2018-06-14
30243,1260,3,45.0,2966.0,7.452,0.433884,-0.900969,3,2018-06-14
30244,1260,4,45.71,2996.0,9.719,0.433884,-0.900969,4,2018-06-14
30245,1260,5,50.47,3045.0,12.041,0.433884,-0.900969,5,2018-06-14
30246,1260,6,59.41,3403.0,14.155,0.433884,-0.900969,6,2018-06-14
30247,1260,7,67.59,3950.0,17.238,0.433884,-0.900969,7,2018-06-14
30248,1260,8,70.26,4522.0,19.765,0.433884,-0.900969,8,2018-06-14
30249,1260,9,69.41,4821.0,19.981,0.433884,-0.900969,9,2018-06-14
30250,1260,10,67.59,4933.0,21.49,0.433884,-0.900969,10,2018-06-14
30251,1260,11,61.18,5325.0,23.822,0.433884,-0.900969,11,2018-06-14
30252,1260,12,58.13,4927.0,23.576,0.433884,-0.900969,12,2018-06-14
30253,1260,13,58.13,4687.0,25.561,0.433884,-0.900969,13,2018-06-14
30254,1260,14,60.15,4943.0,26.6,0.433884,-0.900969,14,2018-06-14
30255,1260,15,60.17,4998.0,25.801,0.433884,-0.900969,15,2018-06-14
30256,1260,16,63.59,5104.0,25.864,0.433884,-0.900969,16,2018-06-14
30257,1260,17,63.6,5245.0,23.522,0.433884,-0.900969,17,2018-06-14
30258,1260,18,64.29,5301.0,19.744,0.433884,-0.900969,18,2018-06-14
30259,1260,19,69.41,5194.0,17.499,0.433884,-0.900969,19,2018-06-14
30260,1260,20,69.41,4885.0,18.509,0.433884,-0.900969,20,2018-06-14
30261,1260,21,69.41,4739.0,22.239,0.433884,-0.900969,21,2018-06-14
30262,1260,22,62.51,4467.0,26.346,0.433884,-0.900969,22,2018-06-14
30263,1260,23,57.1,4163.0,29.973,0.433884,-0.900969,23,2018-06-14
30264,1261,0,57.06,3348.0,36.091,-0.433884,-0.900969,0,2018-06-15
30265,1261,1,51.43,3125.0,39.767,-0.433884,-0.900969,1,2018-06-15
30266,1261,2,41.14,2979.0,42.444,-0.433884,-0.900969,2,2018-06-15
30267,1261,3,39.0,2934.0,42.21,-0.433884,-0.900969,3,2018-06-15
30268,1261,4,39.0,2956.0,41.915,-0.433884,-0.900969,4,2018-06-15
30269,1261,5,39.58,3068.0,42.779,-0.433884,-0.900969,5,2018-06-15
30270,1261,6,51.88,3409.0,44.366,-0.433884,-0.900969,6,2018-06-15
30271,1261,7,59.92,3868.0,45.739,-0.433884,-0.900969,7,2018-06-15
30272,1261,8,61.9,4503.0,46.382,-0.433884,-0.900969,8,2018-06-15
30273,1261,9,61.76,4779.0,47.238,-0.433884,-0.900969,9,2018-06-15
30274,1261,10,60.67,4723.0,47.49,-0.433884,-0.900969,10,2018-06-15
30275,1261,11,59.88,4966.0,45.97,-0.433884,-0.900969,11,2018-06-15
30276,1261,12,56.16,4641.0,42.891,-0.433884,-0.900969,12,2018-06-15
30277,1261,13,55.29,4538.0,38.786,-0.433884,-0.900969,13,2018-06-15
30278,1261,14,58.58,4634.0,34.833,-0.433884,-0.900969,14,2018-06-15
30279,1261,15,58.67,4793.0,32.115,-0.433884,-0.900969,15,2018-06-15
30280,1261,16,56.69,4833.0,29.638,-0.433884,-0.900969,16,2018-06-15
30281,1261,17,56.69,4589.0,26.149,-0.433884,-0.900969,17,2018-06-15
30282,1261,18,59.41,4500.0,21.633,-0.433884,-0.900969,18,2018-06-15
30283,1261,19,59.9,4491.0,17.229,-0.433884,-0.900969,19,2018-06-15
30284,1261,20,59.97,4241.0,14.537,-0.433884,-0.900969,20,2018-06-15
30285,1261,21,59.97,4019.0,13.459,-0.433884,-0.900969,21,2018-06-15
30286,1261,22,58.94,3879.0,15.22,-0.433884,-0.900969,22,2018-06-15
30287,1261,23,52.07,3587.0,19.18,-0.433884,-0.900969,23,2018-06-15
30288,1262,0,58.97,3214.0,27.571,-0.974928,-0.222521,0,2018-06-16
30289,1262,1,58.97,3013.0,30.107,-0.974928,-0.222521,1,2018-06-16
30290,1262,2,55.92,2797.0,31.832,-0.974928,-0.222521,2,2018-06-16
30291,1262,3,52.43,2714.0,33.432,-0.974928,-0.222521,3,2018-06-16
30292,1262,4,50.8,2685.0,34.256,-0.974928,-0.222521,4,2018-06-16
30293,1262,5,49.39,2599.0,33.822,-0.974928,-0.222521,5,2018-06-16
30294,1262,6,51.1,2652.0,32.604,-0.974928,-0.222521,6,2018-06-16
30295,1262,7,55.92,3051.0,30.086,-0.974928,-0.222521,7,2018-06-16
30296,1262,8,58.41,3360.0,25.772,-0.974928,-0.222521,8,2018-06-16
30297,1262,9,58.03,3610.0,23.513,-0.974928,-0.222521,9,2018-06-16
30298,1262,10,54.88,3677.0,22.997,-0.974928,-0.222521,10,2018-06-16
30299,1262,11,50.35,3635.0,20.519,-0.974928,-0.222521,11,2018-06-16
30300,1262,12,42.5,3269.0,17.757,-0.974928,-0.222521,12,2018-06-16
30301,1262,13,37.0,3111.0,15.598,-0.974928,-0.222521,13,2018-06-16
30302,1262,14,37.1,3200.0,13.334,-0.974928,-0.222521,14,2018-06-16
30303,1262,15,38.5,3273.0,11.95,-0.974928,-0.222521,15,2018-06-16
30304,1262,16,42.0,3248.0,11.567,-0.974928,-0.222521,16,2018-06-16
30305,1262,17,52.58,3253.0,11.598,-0.974928,-0.222521,17,2018-06-16
30306,1262,18,56.69,3366.0,11.444,-0.974928,-0.222521,18,2018-06-16
30307,1262,19,59.97,3540.0,10.911,-0.974928,-0.222521,19,2018-06-16
30308,1262,20,61.21,3528.0,10.119,-0.974928,-0.222521,20,2018-06-16
30309,1262,21,61.49,3299.0,9.795,-0.974928,-0.222521,21,2018-06-16
30310,1262,22,59.97,3139.0,9.443,-0.974928,-0.222521,22,2018-06-16
30311,1262,23,58.97,2947.0,8.919,-0.974928,-0.222521,23,2018-06-16
30312,1263,0,60.0,2578.0,9.759,-0.781831,0.62349,0,2018-06-17
30313,1263,1,58.97,2376.0,9.239,-0.781831,0.62349,1,2018-06-17
30314,1263,2,58.41,2292.0,8.361,-0.781831,0.62349,2,2018-06-17
30315,1263,3,56.69,2255.0,7.407,-0.781831,0.62349,3,2018-06-17
30316,1263,4,38.38,2247.0,5.693,-0.781831,0.62349,4,2018-06-17
30317,1263,5,39.85,2163.0,4.28,-0.781831,0.62349,5,2018-06-17
30318,1263,6,38.26,2146.0,4.097,-0.781831,0.62349,6,2018-06-17
30319,1263,7,39.85,2388.0,3.752,-0.781831,0.62349,7,2018-06-17
30320,1263,8,39.5,2633.0,3.197,-0.781831,0.62349,8,2018-06-17
30321,1263,9,46.64,2893.0,2.985,-0.781831,0.62349,9,2018-06-17
30322,1263,10,53.11,2996.0,3.688,-0.781831,0.62349,10,2018-06-17
30323,1263,11,44.69,2902.0,4.443,-0.781831,0.62349,11,2018-06-17
30324,1263,12,46.93,2753.0,5.057,-0.781831,0.62349,12,2018-06-17
30325,1263,13,39.5,2532.0,6.16,-0.781831,0.62349,13,2018-06-17
30326,1263,14,39.0,2753.0,7.175,-0.781831,0.62349,14,2018-06-17
30327,1263,15,43.01,2703.0,9.017,-0.781831,0.62349,15,2018-06-17
30328,1263,16,55.0,2812.0,10.463,-0.781831,0.62349,16,2018-06-17
30329,1263,17,55.0,3000.0,10.738,-0.781831,0.62349,17,2018-06-17
30330,1263,18,56.0,3155.0,10.273,-0.781831,0.62349,18,2018-06-17
30331,1263,19,59.97,3314.0,8.924,-0.781831,0.62349,19,2018-06-17
30332,1263,20,61.74,3260.0,7.403,-0.781831,0.62349,20,2018-06-17
30333,1263,21,62.47,3393.0,7.043,-0.781831,0.62349,21,2018-06-17
30334,1263,22,61.74,3313.0,7.181,-0.781831,0.62349,22,2018-06-17
30335,1263,23,58.97,3012.0,6.768,-0.781831,0.62349,23,2018-06-17
30336,1264,0,59.77,3053.0,5.753,0.0,1.0,0,2018-06-18
30337,1264,1,58.65,2813.0,5.487,0.0,1.0,1,2018-06-18
30338,1264,2,58.09,2720.0,5.455,0.0,1.0,2,2018-06-18
30339,1264,3,56.38,2701.0,5.491,0.0,1.0,3,2018-06-18
30340,1264,4,56.38,2654.0,6.414,0.0,1.0,4,2018-06-18
30341,1264,5,56.38,2739.0,10.523,0.0,1.0,5,2018-06-18
30342,1264,6,59.09,3074.0,14.402,0.0,1.0,6,2018-06-18
30343,1264,7,59.65,3775.0,15.832,0.0,1.0,7,2018-06-18
30344,1264,8,61.25,4538.0,16.367,0.0,1.0,8,2018-06-18
30345,1264,9,61.0,4806.0,16.753,0.0,1.0,9,2018-06-18
30346,1264,10,58.65,4916.0,20.042,0.0,1.0,10,2018-06-18
30347,1264,11,58.09,4868.0,24.967,0.0,1.0,11,2018-06-18
30348,1264,12,56.38,4629.0,28.552,0.0,1.0,12,2018-06-18
30349,1264,13,56.38,4420.0,31.952,0.0,1.0,13,2018-06-18
30350,1264,14,59.0,4494.0,32.061,0.0,1.0,14,2018-06-18
30351,1264,15,59.65,4549.0,28.611,0.0,1.0,15,2018-06-18
30352,1264,16,60.0,4687.0,24.901,0.0,1.0,16,2018-06-18
30353,1264,17,59.99,4707.0,21.432,0.0,1.0,17,2018-06-18
30354,1264,18,59.9,4531.0,18.991,0.0,1.0,18,2018-06-18
30355,1264,19,62.27,4408.0,18.185,0.0,1.0,19,2018-06-18
30356,1264,20,62.29,4203.0,19.501,0.0,1.0,20,2018-06-18
30357,1264,21,61.3,4182.0,21.335,0.0,1.0,21,2018-06-18
30358,1264,22,59.18,3978.0,22.594,0.0,1.0,22,2018-06-18
30359,1264,23,55.08,3596.0,23.88,0.0,1.0,23,2018-06-18
30360,1265,0,58.0,3337.0,22.604,0.781831,0.62349,0,2018-06-19
30361,1265,1,53.4,3135.0,23.391,0.781831,0.62349,1,2018-06-19
30362,1265,2,45.01,2991.0,24.62,0.781831,0.62349,2,2018-06-19
30363,1265,3,42.01,2922.0,25.823,0.781831,0.62349,3,2018-06-19
30364,1265,4,43.01,2939.0,26.031,0.781831,0.62349,4,2018-06-19
30365,1265,5,44.01,2953.0,25.576,0.781831,0.62349,5,2018-06-19
30366,1265,6,53.22,3245.0,24.956,0.781831,0.62349,6,2018-06-19
30367,1265,7,57.38,4077.0,23.707,0.781831,0.62349,7,2018-06-19
30368,1265,8,59.09,4797.0,22.296,0.781831,0.62349,8,2018-06-19
30369,1265,9,59.65,5116.0,21.614,0.781831,0.62349,9,2018-06-19
30370,1265,10,60.81,5164.0,23.184,0.781831,0.62349,10,2018-06-19
30371,1265,11,59.8,5263.0,25.529,0.781831,0.62349,11,2018-06-19
30372,1265,12,56.0,4932.0,26.42,0.781831,0.62349,12,2018-06-19
30373,1265,13,55.84,4596.0,27.229,0.781831,0.62349,13,2018-06-19
30374,1265,14,58.09,4567.0,26.347,0.781831,0.62349,14,2018-06-19
30375,1265,15,61.58,4644.0,23.361,0.781831,0.62349,15,2018-06-19
30376,1265,16,59.8,4503.0,20.588,0.781831,0.62349,16,2018-06-19
30377,1265,17,59.65,4334.0,18.287,0.781831,0.62349,17,2018-06-19
30378,1265,18,59.65,4380.0,15.529,0.781831,0.62349,18,2018-06-19
30379,1265,19,64.98,4296.0,13.183,0.781831,0.62349,19,2018-06-19
30380,1265,20,65.23,4249.0,11.884,0.781831,0.62349,20,2018-06-19
30381,1265,21,62.55,4272.0,12.422,0.781831,0.62349,21,2018-06-19
30382,1265,22,59.65,4116.0,16.569,0.781831,0.62349,22,2018-06-19
30383,1265,23,54.53,3755.0,21.594,0.781831,0.62349,23,2018-06-19
30384,1266,0,59.65,3408.0,29.182,0.974928,-0.222521,0,2018-06-20
30385,1266,1,58.09,3175.0,32.314,0.974928,-0.222521,1,2018-06-20
30386,1266,2,57.99,3030.0,35.446,0.974928,-0.222521,2,2018-06-20
30387,1266,3,56.38,2963.0,38.342,0.974928,-0.222521,3,2018-06-20
30388,1266,4,56.38,2965.0,39.902,0.974928,-0.222521,4,2018-06-20
30389,1266,5,56.38,2989.0,39.912,0.974928,-0.222521,5,2018-06-20
30390,1266,6,58.09,3291.0,38.843,0.974928,-0.222521,6,2018-06-20
30391,1266,7,59.65,3954.0,36.794,0.974928,-0.222521,7,2018-06-20
30392,1266,8,61.68,4639.0,32.511,0.974928,-0.222521,8,2018-06-20
30393,1266,9,61.68,4879.0,28.259,0.974928,-0.222521,9,2018-06-20
30394,1266,10,59.18,5003.0,25.223,0.974928,-0.222521,10,2018-06-20
30395,1266,11,59.6,5024.0,22.593,0.974928,-0.222521,11,2018-06-20
30396,1266,12,58.09,4771.0,20.76,0.974928,-0.222521,12,2018-06-20
30397,1266,13,58.09,4433.0,17.831,0.974928,-0.222521,13,2018-06-20
30398,1266,14,60.43,4688.0,14.283,0.974928,-0.222521,14,2018-06-20
30399,1266,15,62.57,4705.0,11.679,0.974928,-0.222521,15,2018-06-20
30400,1266,16,62.99,4868.0,9.332,0.974928,-0.222521,16,2018-06-20
30401,1266,17,63.56,4736.0,7.152,0.974928,-0.222521,17,2018-06-20
30402,1266,18,66.97,4380.0,5.785,0.974928,-0.222521,18,2018-06-20
30403,1266,19,71.68,4565.0,5.415,0.974928,-0.222521,19,2018-06-20
30404,1266,20,70.95,4477.0,5.372,0.974928,-0.222521,20,2018-06-20
30405,1266,21,65.95,4040.0,5.036,0.974928,-0.222521,21,2018-06-20
30406,1266,22,62.57,3707.0,4.831,0.974928,-0.222521,22,2018-06-20
30407,1266,23,58.89,3453.0,4.773,0.974928,-0.222521,23,2018-06-20
30408,1267,0,74.06,3393.0,3.286,0.433884,-0.900969,0,2018-06-21
30409,1267,1,61.84,3240.0,2.929,0.433884,-0.900969,1,2018-06-21
30410,1267,2,61.79,3101.0,2.172,0.433884,-0.900969,2,2018-06-21
30411,1267,3,59.63,3047.0,1.944,0.433884,-0.900969,3,2018-06-21
30412,1267,4,60.0,3023.0,1.884,0.433884,-0.900969,4,2018-06-21
30413,1267,5,59.69,3051.0,1.891,0.433884,-0.900969,5,2018-06-21
30414,1267,6,63.08,3444.0,1.919,0.433884,-0.900969,6,2018-06-21
30415,1267,7,66.78,4033.0,1.272,0.433884,-0.900969,7,2018-06-21
30416,1267,8,67.14,4762.0,0.786,0.433884,-0.900969,8,2018-06-21
30417,1267,9,66.78,5054.0,0.819,0.433884,-0.900969,9,2018-06-21
30418,1267,10,63.91,5094.0,1.105,0.433884,-0.900969,10,2018-06-21
30419,1267,11,64.46,5149.0,2.139,0.433884,-0.900969,11,2018-06-21
30420,1267,12,60.99,4924.0,4.186,0.433884,-0.900969,12,2018-06-21
30421,1267,13,60.99,4834.0,6.921,0.433884,-0.900969,13,2018-06-21
30422,1267,14,65.0,4910.0,9.976,0.433884,-0.900969,14,2018-06-21
30423,1267,15,66.0,5008.0,12.826,0.433884,-0.900969,15,2018-06-21
30424,1267,16,65.99,5059.0,14.809,0.433884,-0.900969,16,2018-06-21
30425,1267,17,66.0,5123.0,16.196,0.433884,-0.900969,17,2018-06-21
30426,1267,18,68.55,5073.0,16.838,0.433884,-0.900969,18,2018-06-21
30427,1267,19,70.6,4887.0,16.759,0.433884,-0.900969,19,2018-06-21
30428,1267,20,70.94,4594.0,17.35,0.433884,-0.900969,20,2018-06-21
30429,1267,21,68.43,4470.0,18.126,0.433884,-0.900969,21,2018-06-21
30430,1267,22,65.03,4257.0,17.967,0.433884,-0.900969,22,2018-06-21
30431,1267,23,60.82,3985.0,17.861,0.433884,-0.900969,23,2018-06-21
30432,1268,0,63.89,3411.0,21.388,-0.433884,-0.900969,0,2018-06-22
30433,1268,1,58.0,3242.0,20.591,-0.433884,-0.900969,1,2018-06-22
30434,1268,2,57.65,3086.0,20.016,-0.433884,-0.900969,2,2018-06-22
30435,1268,3,57.38,3016.0,17.479,-0.433884,-0.900969,3,2018-06-22
30436,1268,4,57.38,2971.0,14.942,-0.433884,-0.900969,4,2018-06-22
30437,1268,5,57.38,3036.0,14.635,-0.433884,-0.900969,5,2018-06-22
30438,1268,6,60.74,3363.0,15.156,-0.433884,-0.900969,6,2018-06-22
30439,1268,7,69.06,4074.0,14.672,-0.433884,-0.900969,7,2018-06-22
30440,1268,8,72.57,4831.0,13.727,-0.433884,-0.900969,8,2018-06-22
30441,1268,9,69.55,5142.0,13.468,-0.433884,-0.900969,9,2018-06-22
30442,1268,10,66.62,5216.0,13.071,-0.433884,-0.900969,10,2018-06-22
30443,1268,11,66.52,5247.0,12.548,-0.433884,-0.900969,11,2018-06-22
30444,1268,12,60.99,5018.0,12.235,-0.433884,-0.900969,12,2018-06-22
30445,1268,13,59.65,4940.0,12.105,-0.433884,-0.900969,13,2018-06-22
30446,1268,14,61.84,5045.0,12.092,-0.433884,-0.900969,14,2018-06-22
30447,1268,15,61.84,5015.0,12.679,-0.433884,-0.900969,15,2018-06-22
30448,1268,16,63.0,5092.0,12.131,-0.433884,-0.900969,16,2018-06-22
30449,1268,17,64.77,5106.0,11.23,-0.433884,-0.900969,17,2018-06-22
30450,1268,18,62.0,5025.0,14.034,-0.433884,-0.900969,18,2018-06-22
30451,1268,19,63.13,4785.0,18.177,-0.433884,-0.900969,19,2018-06-22
30452,1268,20,62.6,4420.0,23.146,-0.433884,-0.900969,20,2018-06-22
30453,1268,21,62.84,4311.0,30.747,-0.433884,-0.900969,21,2018-06-22
30454,1268,22,61.42,4110.0,38.55,-0.433884,-0.900969,22,2018-06-22
30455,1268,23,59.0,3810.0,42.457,-0.433884,-0.900969,23,2018-06-22
30456,1269,0,74.06,3303.0,41.214,-0.974928,-0.222521,0,2018-06-23
30457,1269,1,59.99,3077.0,44.817,-0.974928,-0.222521,1,2018-06-23
30458,1269,2,56.38,2943.0,47.347,-0.974928,-0.222521,2,2018-06-23
30459,1269,3,54.5,2878.0,48.195,-0.974928,-0.222521,3,2018-06-23
30460,1269,4,51.63,2791.0,47.857,-0.974928,-0.222521,4,2018-06-23
30461,1269,5,46.05,2768.0,46.284,-0.974928,-0.222521,5,2018-06-23
30462,1269,6,50.0,2889.0,44.647,-0.974928,-0.222521,6,2018-06-23
30463,1269,7,58.65,3315.0,43.283,-0.974928,-0.222521,7,2018-06-23
30464,1269,8,58.65,3729.0,40.885,-0.974928,-0.222521,8,2018-06-23
30465,1269,9,54.5,3953.0,37.225,-0.974928,-0.222521,9,2018-06-23
30466,1269,10,54.5,4030.0,32.984,-0.974928,-0.222521,10,2018-06-23
30467,1269,11,51.55,3980.0,28.194,-0.974928,-0.222521,11,2018-06-23
30468,1269,12,40.78,3760.0,22.055,-0.974928,-0.222521,12,2018-06-23
30469,1269,13,29.99,3552.0,15.48,-0.974928,-0.222521,13,2018-06-23
30470,1269,14,29.99,3395.0,10.833,-0.974928,-0.222521,14,2018-06-23
30471,1269,15,32.0,3310.0,8.742,-0.974928,-0.222521,15,2018-06-23
30472,1269,16,38.61,3461.0,8.069,-0.974928,-0.222521,16,2018-06-23
30473,1269,17,48.19,3506.0,8.12,-0.974928,-0.222521,17,2018-06-23
30474,1269,18,54.5,3826.0,8.985,-0.974928,-0.222521,18,2018-06-23
30475,1269,19,58.65,3854.0,11.524,-0.974928,-0.222521,19,2018-06-23
30476,1269,20,61.87,3753.0,14.745,-0.974928,-0.222521,20,2018-06-23
