IDX__global,IDX__step,IDX__sub_step,TARG__DE_price,FUTU__Load_DA_Forecast,F_L-1__Renewables_DA_Forecast,CONST_L-2__TTF_Gas,CONST__wd_sin,CONST__wd_cos,Hour,Date
52092,2170,12,86.82,69736.7575,5133.1325,15.539,0.433884,-0.900969,12,2020-12-10
52093,2170,13,93.1,69168.8925,4594.54,15.539,0.433884,-0.900969,13,2020-12-10
52094,2170,14,85.24,68156.585,3597.1775,15.539,0.433884,-0.900969,14,2020-12-10
52095,2170,15,89.68,67645.14,2664.74,15.539,0.433884,-0.900969,15,2020-12-10
52096,2170,16,101.0,68244.6725,2457.0775,15.539,0.433884,-0.900969,16,2020-12-10
52097,2170,17,105.41,70209.0325,2775.715,15.539,0.433884,-0.900969,17,2020-12-10
52098,2170,18,93.56,69973.09,3107.89,15.539,0.433884,-0.900969,18,2020-12-10
52099,2170,19,75.22,68500.365,3361.3150000000005,15.539,0.433884,-0.900969,19,2020-12-10
52100,2170,20,61.74,64523.125,3722.9525,15.539,0.433884,-0.900969,20,2020-12-10
52101,2170,21,51.01,60690.04,4102.455,15.539,0.433884,-0.900969,21,2020-12-10
52102,2170,22,46.63,58318.89,4469.925,15.539,0.433884,-0.900969,22,2020-12-10
52103,2170,23,42.92,54229.76,4938.264999999999,15.539,0.433884,-0.900969,23,2020-12-10
52104,2171,0,40.55,50538.7025,6535.5325,15.959,-0.433884,-0.900969,0,2020-12-11
52105,2171,1,36.75,48376.19,7668.08,15.959,-0.433884,-0.900969,1,2020-12-11
52106,2171,2,37.09,47763.5925,8857.7975,15.959,-0.433884,-0.900969,2,2020-12-11
52107,2171,3,34.72,47964.43,10153.0525,15.959,-0.433884,-0.900969,3,2020-12-11
52108,2171,4,33.65,48997.7675,11548.85,15.959,-0.433884,-0.900969,4,2020-12-11
52109,2171,5,37.08,51883.8825,13140.2525,15.959,-0.433884,-0.900969,5,2020-12-11
52110,2171,6,38.78,59451.2375,14879.4,15.959,-0.433884,-0.900969,6,2020-12-11
52111,2171,7,52.72,65940.7575,16394.235,15.959,-0.433884,-0.900969,7,2020-12-11
52112,2171,8,56.41,68437.4225,17909.167500000003,15.959,-0.433884,-0.900969,8,2020-12-11
52113,2171,9,57.1,68669.7425,19792.615,15.959,-0.433884,-0.900969,9,2020-12-11
52114,2171,10,55.81,69051.0625,21393.985,15.959,-0.433884,-0.900969,10,2020-12-11
52115,2171,11,55.19,69884.48,22065.855,15.959,-0.433884,-0.900969,11,2020-12-11
52116,2171,12,54.65,69233.59,21913.425,15.959,-0.433884,-0.900969,12,2020-12-11
52117,2171,13,54.11,68017.7075,21544.21,15.959,-0.433884,-0.900969,13,2020-12-11
52118,2171,14,52.21,66512.1,20919.6075,15.959,-0.433884,-0.900969,14,2020-12-11
52119,2171,15,54.62,65938.0125,20891.7975,15.959,-0.433884,-0.900969,15,2020-12-11
52120,2171,16,54.04,66769.6125,21777.15,15.959,-0.433884,-0.900969,16,2020-12-11
52121,2171,17,55.62,68522.0325,22670.7325,15.959,-0.433884,-0.900969,17,2020-12-11
52122,2171,18,45.51,68017.1525,22918.0275,15.959,-0.433884,-0.900969,18,2020-12-11
52123,2171,19,47.17,66094.1625,22621.52,15.959,-0.433884,-0.900969,19,2020-12-11
52124,2171,20,37.61,61756.71,21881.7425,15.959,-0.433884,-0.900969,20,2020-12-11
52125,2171,21,36.65,58368.5875,21055.42,15.959,-0.433884,-0.900969,21,2020-12-11
52126,2171,22,35.5,56247.5,20203.4275,15.959,-0.433884,-0.900969,22,2020-12-11
52127,2171,23,35.61,52481.69,19411.6475,15.959,-0.433884,-0.900969,23,2020-12-11
52128,2172,0,37.0,48881.4375,18931.0175,15.959,-0.974928,-0.222521,0,2020-12-12
52129,2172,1,37.31,46552.845,18084.3075,15.959,-0.974928,-0.222521,1,2020-12-12
52130,2172,2,37.09,45326.74,17519.682500000003,15.959,-0.974928,-0.222521,2,2020-12-12
52131,2172,3,36.46,45115.915,16964.3125,15.959,-0.974928,-0.222521,3,2020-12-12
52132,2172,4,35.96,44999.96,16350.69,15.959,-0.974928,-0.222521,4,2020-12-12
52133,2172,5,36.07,45144.1175,15682.17,15.959,-0.974928,-0.222521,5,2020-12-12
52134,2172,6,35.25,46650.305,14799.4625,15.959,-0.974928,-0.222521,6,2020-12-12
52135,2172,7,38.19,50246.92,13820.545,15.959,-0.974928,-0.222521,7,2020-12-12
52136,2172,8,42.13,53888.77,13057.8,15.959,-0.974928,-0.222521,8,2020-12-12
52137,2172,9,46.2,57095.3775,12619.36,15.959,-0.974928,-0.222521,9,2020-12-12
52138,2172,10,51.89,58564.8225,12175.8675,15.959,-0.974928,-0.222521,10,2020-12-12
52139,2172,11,53.78,59658.49,11216.9025,15.959,-0.974928,-0.222521,11,2020-12-12
52140,2172,12,53.96,58645.525,9931.0625,15.959,-0.974928,-0.222521,12,2020-12-12
52141,2172,13,51.18,57124.7475,8657.32,15.959,-0.974928,-0.222521,13,2020-12-12
52142,2172,14,48.82,55729.0875,7357.445,15.959,-0.974928,-0.222521,14,2020-12-12
52143,2172,15,50.4,55394.63,6593.48,15.959,-0.974928,-0.222521,15,2020-12-12
52144,2172,16,52.99,56962.4525,6573.237499999999,15.959,-0.974928,-0.222521,16,2020-12-12
52145,2172,17,57.92,59588.5525,6759.61,15.959,-0.974928,-0.222521,17,2020-12-12
52146,2172,18,57.92,59867.71,6744.240000000001,15.959,-0.974928,-0.222521,18,2020-12-12
52147,2172,19,55.09,58151.7975,6528.2775,15.959,-0.974928,-0.222521,19,2020-12-12
52148,2172,20,48.27,54509.84,6150.745000000001,15.959,-0.974928,-0.222521,20,2020-12-12
52149,2172,21,46.39,51912.575,5724.5925,15.959,-0.974928,-0.222521,21,2020-12-12
52150,2172,22,44.63,50906.8275,5263.025,15.959,-0.974928,-0.222521,22,2020-12-12
52151,2172,23,42.37,47944.805,4867.3525,15.959,-0.974928,-0.222521,23,2020-12-12
52152,2173,0,42.99,44245.7925,4461.7125,15.959,-0.781831,0.62349,0,2020-12-13
52153,2173,1,40.6,42217.97,4357.165,15.959,-0.781831,0.62349,1,2020-12-13
52154,2173,2,37.88,41147.565,4304.1425,15.959,-0.781831,0.62349,2,2020-12-13
52155,2173,3,36.85,40875.9125,4309.18,15.959,-0.781831,0.62349,3,2020-12-13
52156,2173,4,35.92,40886.215,4335.8475,15.959,-0.781831,0.62349,4,2020-12-13
52157,2173,5,35.09,40986.0675,4415.5825,15.959,-0.781831,0.62349,5,2020-12-13
52158,2173,6,35.88,41434.9325,4533.765,15.959,-0.781831,0.62349,6,2020-12-13
52159,2173,7,37.8,43742.29,4523.7375,15.959,-0.781831,0.62349,7,2020-12-13
52160,2173,8,41.46,47000.2175,4746.01,15.959,-0.781831,0.62349,8,2020-12-13
52161,2173,9,45.16,50525.84,5394.5525,15.959,-0.781831,0.62349,9,2020-12-13
52162,2173,10,48.28,52655.1875,6249.585,15.959,-0.781831,0.62349,10,2020-12-13
52163,2173,11,50.93,54867.46,6824.0325,15.959,-0.781831,0.62349,11,2020-12-13
52164,2173,12,51.91,54356.995,6955.387500000001,15.959,-0.781831,0.62349,12,2020-12-13
52165,2173,13,46.45,52803.7375,6604.1575,15.959,-0.781831,0.62349,13,2020-12-13
52166,2173,14,44.43,51555.2825,5779.5825,15.959,-0.781831,0.62349,14,2020-12-13
52167,2173,15,43.74,51323.485,4990.1900000000005,15.959,-0.781831,0.62349,15,2020-12-13
52168,2173,16,45.51,53048.4425,5070.0725,15.959,-0.781831,0.62349,16,2020-12-13
52169,2173,17,51.4,56129.355,5996.3725,15.959,-0.781831,0.62349,17,2020-12-13
52170,2173,18,53.0,57258.275,7191.32,15.959,-0.781831,0.62349,18,2020-12-13
52171,2173,19,51.61,55912.3775,8475.6775,15.959,-0.781831,0.62349,19,2020-12-13
52172,2173,20,41.53,53473.135,9726.9675,15.959,-0.781831,0.62349,20,2020-12-13
52173,2173,21,41.13,51751.4475,11058.11,15.959,-0.781831,0.62349,21,2020-12-13
52174,2173,22,41.35,51566.025,12363.0525,15.959,-0.781831,0.62349,22,2020-12-13
52175,2173,23,35.26,48445.615,13705.3775,15.959,-0.781831,0.62349,23,2020-12-13
52176,2174,0,34.01,46492.4275,17007.495,16.607,0.0,1.0,0,2020-12-14
52177,2174,1,32.23,44795.7075,17380.8375,16.607,0.0,1.0,1,2020-12-14
52178,2174,2,30.43,44158.01,18701.675,16.607,0.0,1.0,2,2020-12-14
52179,2174,3,25.18,44476.5875,19895.4525,16.607,0.0,1.0,3,2020-12-14
52180,2174,4,25.92,45906.905,20979.69,16.607,0.0,1.0,4,2020-12-14
52181,2174,5,31.36,49654.6375,22033.2,16.607,0.0,1.0,5,2020-12-14
52182,2174,6,36.27,58134.9825,23001.655,16.607,0.0,1.0,6,2020-12-14
52183,2174,7,43.97,64973.4275,23505.2825,16.607,0.0,1.0,7,2020-12-14
52184,2174,8,44.14,67611.17,24331.3325,16.607,0.0,1.0,8,2020-12-14
52185,2174,9,45.59,68360.995,26066.3775,16.607,0.0,1.0,9,2020-12-14
52186,2174,10,43.44,68999.575,27452.4775,16.607,0.0,1.0,10,2020-12-14
52187,2174,11,44.49,69913.7875,28133.2175,16.607,0.0,1.0,11,2020-12-14
52188,2174,12,42.16,69549.9225,27841.935,16.607,0.0,1.0,12,2020-12-14
52189,2174,13,45.55,69075.845,26468.36,16.607,0.0,1.0,13,2020-12-14
52190,2174,14,49.05,68107.475,24008.475,16.607,0.0,1.0,14,2020-12-14
52191,2174,15,54.13,67633.67,21607.705,16.607,0.0,1.0,15,2020-12-14
52192,2174,16,54.0,68160.9325,20673.315,16.607,0.0,1.0,16,2020-12-14
52193,2174,17,60.0,69983.18,20523.5125,16.607,0.0,1.0,17,2020-12-14
52194,2174,18,59.03,69887.355,20225.05,16.607,0.0,1.0,18,2020-12-14
52195,2174,19,54.78,68412.5375,20103.895,16.607,0.0,1.0,19,2020-12-14
52196,2174,20,49.32,64328.065,19542.415,16.607,0.0,1.0,20,2020-12-14
52197,2174,21,44.55,60922.4575,18839.5225,16.607,0.0,1.0,21,2020-12-14
52198,2174,22,42.22,58269.8825,18065.1675,16.607,0.0,1.0,22,2020-12-14
52199,2174,23,40.05,54064.6375,17365.385000000002,16.607,0.0,1.0,23,2020-12-14
52200,2175,0,37.03,50572.045,16997.1325,17.225,0.781831,0.62349,0,2020-12-15
52201,2175,1,36.54,48717.835,16430.17,17.225,0.781831,0.62349,1,2020-12-15
52202,2175,2,35.4,47794.4175,16605.7925,17.225,0.781831,0.62349,2,2020-12-15
52203,2175,3,34.0,48170.6975,16833.2025,17.225,0.781831,0.62349,3,2020-12-15
52204,2175,4,35.28,49366.5825,16799.06,17.225,0.781831,0.62349,4,2020-12-15
52205,2175,5,39.04,52689.545,16666.4175,17.225,0.781831,0.62349,5,2020-12-15
52206,2175,6,42.1,60314.425,16564.1775,17.225,0.781831,0.62349,6,2020-12-15
52207,2175,7,51.54,66265.5725,16284.2975,17.225,0.781831,0.62349,7,2020-12-15
52208,2175,8,57.62,68602.2625,16176.3425,17.225,0.781831,0.62349,8,2020-12-15
52209,2175,9,57.88,69337.14,16600.907499999998,17.225,0.781831,0.62349,9,2020-12-15
52210,2175,10,58.1,70050.86,16980.7775,17.225,0.781831,0.62349,10,2020-12-15
52211,2175,11,59.97,71040.0725,16792.5625,17.225,0.781831,0.62349,11,2020-12-15
52212,2175,12,59.8,70645.27,16021.64,17.225,0.781831,0.62349,12,2020-12-15
52213,2175,13,57.66,69961.3225,14793.7425,17.225,0.781831,0.62349,13,2020-12-15
52214,2175,14,57.8,68778.61,13307.09,17.225,0.781831,0.62349,14,2020-12-15
52215,2175,15,57.48,67922.635,12460.36,17.225,0.781831,0.62349,15,2020-12-15
52216,2175,16,58.94,68323.65,12334.7525,17.225,0.781831,0.62349,16,2020-12-15
52217,2175,17,68.8,70152.4775,12631.1925,17.225,0.781831,0.62349,17,2020-12-15
52218,2175,18,58.14,70009.92,13132.055,17.225,0.781831,0.62349,18,2020-12-15
52219,2175,19,56.2,68586.835,13412.884999999998,17.225,0.781831,0.62349,19,2020-12-15
52220,2175,20,50.2,64594.5125,13422.54,17.225,0.781831,0.62349,20,2020-12-15
52221,2175,21,49.24,60941.3275,13237.225,17.225,0.781831,0.62349,21,2020-12-15
52222,2175,22,47.35,58167.21,12729.605,17.225,0.781831,0.62349,22,2020-12-15
52223,2175,23,43.57,54022.935,12162.6875,17.225,0.781831,0.62349,23,2020-12-15
52224,2176,0,43.52,50502.3125,9028.01,16.381,0.974928,-0.222521,0,2020-12-16
52225,2176,1,41.92,48369.185,8075.48,16.381,0.974928,-0.222521,1,2020-12-16
52226,2176,2,40.12,47549.87,6989.8,16.381,0.974928,-0.222521,2,2020-12-16
52227,2176,3,39.98,47942.6325,5994.07,16.381,0.974928,-0.222521,3,2020-12-16
52228,2176,4,39.47,49198.2125,5203.58,16.381,0.974928,-0.222521,4,2020-12-16
52229,2176,5,40.97,52411.635,4770.7625,16.381,0.974928,-0.222521,5,2020-12-16
52230,2176,6,46.47,59728.17,4855.297500000001,16.381,0.974928,-0.222521,6,2020-12-16
52231,2176,7,62.88,66405.91,5420.795,16.381,0.974928,-0.222521,7,2020-12-16
52232,2176,8,66.66,69025.2125,6340.387500000001,16.381,0.974928,-0.222521,8,2020-12-16
52233,2176,9,59.71,69486.095,8142.594999999999,16.381,0.974928,-0.222521,9,2020-12-16
52234,2176,10,59.07,70053.2525,10327.2075,16.381,0.974928,-0.222521,10,2020-12-16
52235,2176,11,55.48,70811.23,11706.52,16.381,0.974928,-0.222521,11,2020-12-16
52236,2176,12,56.85,70167.415,12186.0675,16.381,0.974928,-0.222521,12,2020-12-16
52237,2176,13,55.8,69214.9775,11891.009999999998,16.381,0.974928,-0.222521,13,2020-12-16
52238,2176,14,57.04,67972.9625,10896.3225,16.381,0.974928,-0.222521,14,2020-12-16
52239,2176,15,57.7,67336.5525,10147.9125,16.381,0.974928,-0.222521,15,2020-12-16
52240,2176,16,57.36,67876.95,11175.6575,16.381,0.974928,-0.222521,16,2020-12-16
52241,2176,17,58.38,69726.3625,13464.33,16.381,0.974928,-0.222521,17,2020-12-16
52242,2176,18,53.55,69201.2325,15586.142500000002,16.381,0.974928,-0.222521,18,2020-12-16
52243,2176,19,49.54,67672.245,17334.48,16.381,0.974928,-0.222521,19,2020-12-16
52244,2176,20,42.36,63832.2225,18611.6975,16.381,0.974928,-0.222521,20,2020-12-16
52245,2176,21,41.29,60509.385,19719.5925,16.381,0.974928,-0.222521,21,2020-12-16
52246,2176,22,41.94,58136.4175,20542.1925,16.381,0.974928,-0.222521,22,2020-12-16
52247,2176,23,33.28,53936.9925,21050.025,16.381,0.974928,-0.222521,23,2020-12-16
52248,2177,0,35.47,49883.855,22182.5825,15.941,0.433884,-0.900969,0,2020-12-17
52249,2177,1,34.04,47889.7625,22201.35,15.941,0.433884,-0.900969,1,2020-12-17
52250,2177,2,33.56,47035.46,22184.26,15.941,0.433884,-0.900969,2,2020-12-17
52251,2177,3,33.51,47410.59,22067.31,15.941,0.433884,-0.900969,3,2020-12-17
52252,2177,4,33.6,48544.7025,21989.425,15.941,0.433884,-0.900969,4,2020-12-17
52253,2177,5,35.95,51516.0225,22045.9375,15.941,0.433884,-0.900969,5,2020-12-17
52254,2177,6,38.74,58773.12,22166.8025,15.941,0.433884,-0.900969,6,2020-12-17
52255,2177,7,50.83,65246.9625,22169.5475,15.941,0.433884,-0.900969,7,2020-12-17
52256,2177,8,52.87,67624.79,22539.3375,15.941,0.433884,-0.900969,8,2020-12-17
52257,2177,9,48.04,67858.4625,23835.9675,15.941,0.433884,-0.900969,9,2020-12-17
52258,2177,10,45.0,68433.8625,25128.8775,15.941,0.433884,-0.900969,10,2020-12-17
52259,2177,11,43.25,69215.605,25818.2625,15.941,0.433884,-0.900969,11,2020-12-17
52260,2177,12,42.33,68419.3075,25818.265,15.941,0.433884,-0.900969,12,2020-12-17
52261,2177,13,42.1,67795.7525,25086.3825,15.941,0.433884,-0.900969,13,2020-12-17
52262,2177,14,45.1,66822.765,23550.5425,15.941,0.433884,-0.900969,14,2020-12-17
52263,2177,15,54.38,66364.8125,21827.495000000003,15.941,0.433884,-0.900969,15,2020-12-17
52264,2177,16,54.98,67048.565,21017.65,15.941,0.433884,-0.900969,16,2020-12-17
52265,2177,17,63.97,68402.775,20906.432500000003,15.941,0.433884,-0.900969,17,2020-12-17
52266,2177,18,53.37,68209.02,20807.095,15.941,0.433884,-0.900969,18,2020-12-17
52267,2177,19,53.9,66690.6225,20702.4375,15.941,0.433884,-0.900969,19,2020-12-17
52268,2177,20,45.9,63045.6175,20423.6825,15.941,0.433884,-0.900969,20,2020-12-17
52269,2177,21,45.04,59397.865,19995.605,15.941,0.433884,-0.900969,21,2020-12-17
52270,2177,22,45.1,56883.98,19336.15,15.941,0.433884,-0.900969,22,2020-12-17
52271,2177,23,38.96,52691.9075,18785.6875,15.941,0.433884,-0.900969,23,2020-12-17
52272,2178,0,40.0,50049.0925,19206.2775,15.886,-0.433884,-0.900969,0,2020-12-18
52273,2178,1,36.7,47797.7075,18395.8275,15.886,-0.433884,-0.900969,1,2020-12-18
52274,2178,2,36.58,47134.145,17964.6,15.886,-0.433884,-0.900969,2,2020-12-18
52275,2178,3,35.77,47457.81,17643.3125,15.886,-0.433884,-0.900969,3,2020-12-18
52276,2178,4,35.12,48522.2825,17365.122499999998,15.886,-0.433884,-0.900969,4,2020-12-18
52277,2178,5,35.83,51128.0825,17233.525,15.886,-0.433884,-0.900969,5,2020-12-18
52278,2178,6,40.07,57709.8675,17378.2975,15.886,-0.433884,-0.900969,6,2020-12-18
52279,2178,7,50.75,63606.1125,17600.265,15.886,-0.433884,-0.900969,7,2020-12-18
52280,2178,8,57.24,66218.315,18339.3,15.886,-0.433884,-0.900969,8,2020-12-18
52281,2178,9,51.63,66866.6375,20667.5,15.886,-0.433884,-0.900969,9,2020-12-18
52282,2178,10,48.55,67421.29,23195.175,15.886,-0.433884,-0.900969,10,2020-12-18
52283,2178,11,46.68,68240.1425,24553.7325,15.886,-0.433884,-0.900969,11,2020-12-18
52284,2178,12,40.75,67542.6925,24587.745,15.886,-0.433884,-0.900969,12,2020-12-18
52285,2178,13,39.63,66357.2975,23306.3375,15.886,-0.433884,-0.900969,13,2020-12-18
52286,2178,14,46.55,64879.0275,20874.8275,15.886,-0.433884,-0.900969,14,2020-12-18
52287,2178,15,48.29,64186.205,18673.9625,15.886,-0.433884,-0.900969,15,2020-12-18
52288,2178,16,49.04,65178.25,18767.2025,15.886,-0.433884,-0.900969,16,2020-12-18
52289,2178,17,50.98,67057.26,20306.365,15.886,-0.433884,-0.900969,17,2020-12-18
52290,2178,18,42.4,66559.6125,21434.46,15.886,-0.433884,-0.900969,18,2020-12-18
52291,2178,19,42.17,64759.4375,22207.905,15.886,-0.433884,-0.900969,19,2020-12-18
52292,2178,20,41.54,60797.8975,22414.635,15.886,-0.433884,-0.900969,20,2020-12-18
52293,2178,21,38.29,57474.19,22360.2175,15.886,-0.433884,-0.900969,21,2020-12-18
52294,2178,22,35.23,55516.865,22212.795,15.886,-0.433884,-0.900969,22,2020-12-18
52295,2178,23,30.46,51824.0825,22143.765,15.886,-0.433884,-0.900969,23,2020-12-18
52296,2179,0,34.62,48944.0375,21771.0525,15.886,-0.974928,-0.222521,0,2020-12-19
52297,2179,1,34.06,47118.4175,21205.315,15.886,-0.974928,-0.222521,1,2020-12-19
52298,2179,2,32.32,45962.19,21197.1975,15.886,-0.974928,-0.222521,2,2020-12-19
52299,2179,3,28.2,45896.7725,21360.57,15.886,-0.974928,-0.222521,3,2020-12-19
52300,2179,4,24.8,45798.2825,21562.865,15.886,-0.974928,-0.222521,4,2020-12-19
52301,2179,5,26.27,45704.49,21873.3575,15.886,-0.974928,-0.222521,5,2020-12-19
52302,2179,6,22.97,46799.0275,22352.9625,15.886,-0.974928,-0.222521,6,2020-12-19
52303,2179,7,26.06,49997.02,22810.675,15.886,-0.974928,-0.222521,7,2020-12-19
52304,2179,8,30.17,53422.3275,23945.17,15.886,-0.974928,-0.222521,8,2020-12-19
52305,2179,9,34.31,56626.37,26811.985,15.886,-0.974928,-0.222521,9,2020-12-19
52306,2179,10,31.11,58083.0675,29490.555,15.886,-0.974928,-0.222521,10,2020-12-19
52307,2179,11,33.32,59088.495,30799.17,15.886,-0.974928,-0.222521,11,2020-12-19
52308,2179,12,34.14,58079.92,30755.8675,15.886,-0.974928,-0.222521,12,2020-12-19
52309,2179,13,31.24,56695.58,29755.8975,15.886,-0.974928,-0.222521,13,2020-12-19
52310,2179,14,30.77,55277.3925,27832.56,15.886,-0.974928,-0.222521,14,2020-12-19
52311,2179,15,34.18,54977.2225,26199.112500000003,15.886,-0.974928,-0.222521,15,2020-12-19
52312,2179,16,38.67,56435.9725,26201.6525,15.886,-0.974928,-0.222521,16,2020-12-19
52313,2179,17,39.25,58846.235,26922.36,15.886,-0.974928,-0.222521,17,2020-12-19
52314,2179,18,44.43,59278.88,27080.225,15.886,-0.974928,-0.222521,18,2020-12-19
52315,2179,19,39.28,57301.0975,26829.745,15.886,-0.974928,-0.222521,19,2020-12-19
52316,2179,20,31.35,53762.4675,26066.575,15.886,-0.974928,-0.222521,20,2020-12-19
52317,2179,21,30.76,51362.9475,25109.3825,15.886,-0.974928,-0.222521,21,2020-12-19
52318,2179,22,34.14,50479.155,24079.005,15.886,-0.974928,-0.222521,22,2020-12-19
52319,2179,23,34.01,47394.415,23226.0125,15.886,-0.974928,-0.222521,23,2020-12-19
52320,2180,0,30.58,43783.875,22157.955,15.886,-0.781831,0.62349,0,2020-12-20
52321,2180,1,31.73,41827.6925,21453.6375,15.886,-0.781831,0.62349,1,2020-12-20
52322,2180,2,34.08,40763.345,20767.0325,15.886,-0.781831,0.62349,2,2020-12-20
52323,2180,3,29.96,40562.965,20070.2575,15.886,-0.781831,0.62349,3,2020-12-20
52324,2180,4,29.85,40520.165,19311.655,15.886,-0.781831,0.62349,4,2020-12-20
52325,2180,5,29.73,40138.035,18619.6225,15.886,-0.781831,0.62349,5,2020-12-20
52326,2180,6,32.14,40359.745,18055.3875,15.886,-0.781831,0.62349,6,2020-12-20
52327,2180,7,31.99,42431.415,17494.985,15.886,-0.781831,0.62349,7,2020-12-20
52328,2180,8,36.98,45746.425,17309.57,15.886,-0.781831,0.62349,8,2020-12-20
52329,2180,9,45.19,49324.23,18265.64,15.886,-0.781831,0.62349,9,2020-12-20
52330,2180,10,43.49,51921.335,19173.2975,15.886,-0.781831,0.62349,10,2020-12-20
52331,2180,11,43.95,54536.06,19336.2975,15.886,-0.781831,0.62349,11,2020-12-20
52332,2180,12,48.29,54365.35,18870.2425,15.886,-0.781831,0.62349,12,2020-12-20
52333,2180,13,45.1,52687.76,17672.49,15.886,-0.781831,0.62349,13,2020-12-20
52334,2180,14,42.9,51302.7925,15988.22,15.886,-0.781831,0.62349,14,2020-12-20
52335,2180,15,42.68,50833.3675,14853.27,15.886,-0.781831,0.62349,15,2020-12-20
52336,2180,16,44.91,52154.745,14937.1175,15.886,-0.781831,0.62349,16,2020-12-20
52337,2180,17,50.3,55004.6925,15886.105,15.886,-0.781831,0.62349,17,2020-12-20
52338,2180,18,52.14,56234.54,16872.4175,15.886,-0.781831,0.62349,18,2020-12-20
52339,2180,19,46.09,54999.76,17818.9075,15.886,-0.781831,0.62349,19,2020-12-20
52340,2180,20,45.24,52175.03,18389.805,15.886,-0.781831,0.62349,20,2020-12-20
52341,2180,21,40.13,50150.915,18862.6525,15.886,-0.781831,0.62349,21,2020-12-20
52342,2180,22,44.64,49558.5225,19173.0675,15.886,-0.781831,0.62349,22,2020-12-20
52343,2180,23,38.01,46162.85,19358.4025,15.886,-0.781831,0.62349,23,2020-12-20
52344,2181,0,39.3,43829.0575,19198.705,16.795,0.0,1.0,0,2020-12-21
52345,2181,1,34.8,41897.8425,18908.5725,16.795,0.0,1.0,1,2020-12-21
52346,2181,2,33.65,41273.555,18860.4525,16.795,0.0,1.0,2,2020-12-21
52347,2181,3,32.93,41647.7875,18689.035,16.795,0.0,1.0,3,2020-12-21
52348,2181,4,33.65,43121.7725,18362.275,16.795,0.0,1.0,4,2020-12-21
52349,2181,5,37.98,46369.8725,18061.9225,16.795,0.0,1.0,5,2020-12-21
52350,2181,6,44.26,54519.715,17898.567499999997,16.795,0.0,1.0,6,2020-12-21
52351,2181,7,50.46,60958.31,17685.9225,16.795,0.0,1.0,7,2020-12-21
52352,2181,8,55.14,63394.13,18043.76,16.795,0.0,1.0,8,2020-12-21
52353,2181,9,53.68,64362.4575,19809.75,16.795,0.0,1.0,9,2020-12-21
52354,2181,10,53.68,64241.5475,21578.42,16.795,0.0,1.0,10,2020-12-21
52355,2181,11,53.16,65537.5975,22260.485,16.795,0.0,1.0,11,2020-12-21
52356,2181,12,55.5,64579.865,22236.485,16.795,0.0,1.0,12,2020-12-21
52357,2181,13,52.26,63935.125,21934.0825,16.795,0.0,1.0,13,2020-12-21
52358,2181,14,49.05,62905.1575,22028.0225,16.795,0.0,1.0,14,2020-12-21
52359,2181,15,45.48,62589.2425,23652.2675,16.795,0.0,1.0,15,2020-12-21
52360,2181,16,44.7,63480.845,26921.3175,16.795,0.0,1.0,16,2020-12-21
52361,2181,17,44.91,65459.7025,30332.6675,16.795,0.0,1.0,17,2020-12-21
52362,2181,18,37.54,65681.2925,33049.7825,16.795,0.0,1.0,18,2020-12-21
52363,2181,19,30.72,63985.1,35343.369999999995,16.795,0.0,1.0,19,2020-12-21
52364,2181,20,19.94,60137.4525,36769.7925,16.795,0.0,1.0,20,2020-12-21
52365,2181,21,14.69,56670.2175,37553.2675,16.795,0.0,1.0,21,2020-12-21
52366,2181,22,13.3,54671.4825,37603.97,16.795,0.0,1.0,22,2020-12-21
52367,2181,23,0.03,50291.9075,37681.5525,16.795,0.0,1.0,23,2020-12-21
52368,2182,0,1.49,45862.82,36246.7275,17.636,0.781831,0.62349,0,2020-12-22
52369,2182,1,-0.02,43852.9875,36262.6725,17.636,0.781831,0.62349,1,2020-12-22
52370,2182,2,-7.51,43187.3725,36586.06,17.636,0.781831,0.62349,2,2020-12-22
52371,2182,3,-9.8,43097.79,36865.905,17.636,0.781831,0.62349,3,2020-12-22
52372,2182,4,-7.22,43873.6875,36990.0525,17.636,0.781831,0.62349,4,2020-12-22
52373,2182,5,-1.13,46347.19,37037.485,17.636,0.781831,0.62349,5,2020-12-22
