IDX__global,IDX__step,IDX__sub_step,TARG__MGP_NORD,FUTU__D_NORD,FUTU__WIND_NORD,CONST__wd_sin,CONST__wd_cos,Hour,Date
34080,1420,0,70.64,16981.0,4.773,0.974928,-0.222521,0,2018-11-21
34081,1420,1,65.61,16114.0,4.522,0.974928,-0.222521,1,2018-11-21
34082,1420,2,63.32,15428.0,4.125,0.974928,-0.222521,2,2018-11-21
34083,1420,3,58.12,15078.0,3.799,0.974928,-0.222521,3,2018-11-21
34084,1420,4,57.72,15172.0,3.854,0.974928,-0.222521,4,2018-11-21
34085,1420,5,62.31,16345.0,3.697,0.974928,-0.222521,5,2018-11-21
34086,1420,6,74.53,19303.0,3.408,0.974928,-0.222521,6,2018-11-21
34087,1420,7,81.03,22925.0,3.142,0.974928,-0.222521,7,2018-11-21
34088,1420,8,89.3,25573.0,2.718,0.974928,-0.222521,8,2018-11-21
34089,1420,9,87.98,26630.0,3.027,0.974928,-0.222521,9,2018-11-21
34090,1420,10,80.96,26801.0,3.265,0.974928,-0.222521,10,2018-11-21
34091,1420,11,80.87,26614.0,3.272,0.974928,-0.222521,11,2018-11-21
34092,1420,12,74.15,24628.0,3.799,0.974928,-0.222521,12,2018-11-21
34093,1420,13,77.39,24810.0,4.126,0.974928,-0.222521,13,2018-11-21
34094,1420,14,80.55,25607.0,3.873,0.974928,-0.222521,14,2018-11-21
34095,1420,15,80.87,25720.0,3.42,0.974928,-0.222521,15,2018-11-21
34096,1420,16,82.2,26474.0,3.102,0.974928,-0.222521,16,2018-11-21
34097,1420,17,98.58,26889.0,2.728,0.974928,-0.222521,17,2018-11-21
34098,1420,18,97.29,26030.0,2.234,0.974928,-0.222521,18,2018-11-21
34099,1420,19,89.03,24845.0,1.799,0.974928,-0.222521,19,2018-11-21
34100,1420,20,74.53,23299.0,1.466,0.974928,-0.222521,20,2018-11-21
34101,1420,21,73.5,21517.0,1.206,0.974928,-0.222521,21,2018-11-21
34102,1420,22,68.42,19334.0,0.965,0.974928,-0.222521,22,2018-11-21
34103,1420,23,67.26,17688.0,0.807,0.974928,-0.222521,23,2018-11-21
34104,1421,0,66.5,16649.0,2.278,0.433884,-0.900969,0,2018-11-22
34105,1421,1,64.5,15915.0,1.993,0.433884,-0.900969,1,2018-11-22
34106,1421,2,62.4,15270.0,1.739,0.433884,-0.900969,2,2018-11-22
34107,1421,3,56.66,14978.0,1.473,0.433884,-0.900969,3,2018-11-22
34108,1421,4,56.6,15164.0,1.307,0.433884,-0.900969,4,2018-11-22
34109,1421,5,64.07,16107.0,1.292,0.433884,-0.900969,5,2018-11-22
34110,1421,6,81.08,19193.0,1.358,0.433884,-0.900969,6,2018-11-22
34111,1421,7,92.62,23356.0,1.066,0.433884,-0.900969,7,2018-11-22
34112,1421,8,103.84,26136.0,0.588,0.433884,-0.900969,8,2018-11-22
34113,1421,9,99.83,27216.0,0.374,0.433884,-0.900969,9,2018-11-22
34114,1421,10,97.22,27335.0,0.269,0.433884,-0.900969,10,2018-11-22
34115,1421,11,99.25,27344.0,0.277,0.433884,-0.900969,11,2018-11-22
34116,1421,12,95.69,25190.0,0.303,0.433884,-0.900969,12,2018-11-22
34117,1421,13,96.36,24880.0,0.295,0.433884,-0.900969,13,2018-11-22
34118,1421,14,100.0,25946.0,0.323,0.433884,-0.900969,14,2018-11-22
34119,1421,15,100.0,26473.0,0.325,0.433884,-0.900969,15,2018-11-22
34120,1421,16,112.83,27086.0,0.383,0.433884,-0.900969,16,2018-11-22
34121,1421,17,141.25,27477.0,0.514,0.433884,-0.900969,17,2018-11-22
34122,1421,18,140.02,26395.0,0.664,0.433884,-0.900969,18,2018-11-22
34123,1421,19,101.99,25539.0,0.775,0.433884,-0.900969,19,2018-11-22
34124,1421,20,88.0,24012.0,0.834,0.433884,-0.900969,20,2018-11-22
34125,1421,21,77.5,22413.0,0.789,0.433884,-0.900969,21,2018-11-22
34126,1421,22,73.99,20121.0,0.751,0.433884,-0.900969,22,2018-11-22
34127,1421,23,70.74,18180.0,0.783,0.433884,-0.900969,23,2018-11-22
34128,1422,0,66.93,16973.0,0.688,-0.433884,-0.900969,0,2018-11-23
34129,1422,1,64.07,16090.0,0.904,-0.433884,-0.900969,1,2018-11-23
34130,1422,2,61.21,15444.0,1.07,-0.433884,-0.900969,2,2018-11-23
34131,1422,3,59.5,15204.0,1.369,-0.433884,-0.900969,3,2018-11-23
34132,1422,4,59.47,15292.0,1.631,-0.433884,-0.900969,4,2018-11-23
34133,1422,5,62.7,16228.0,1.962,-0.433884,-0.900969,5,2018-11-23
34134,1422,6,75.92,19289.0,2.485,-0.433884,-0.900969,6,2018-11-23
34135,1422,7,92.21,23380.0,3.239,-0.433884,-0.900969,7,2018-11-23
34136,1422,8,95.0,26018.0,4.228,-0.433884,-0.900969,8,2018-11-23
34137,1422,9,99.0,27097.0,5.0,-0.433884,-0.900969,9,2018-11-23
34138,1422,10,96.07,27131.0,5.554,-0.433884,-0.900969,10,2018-11-23
34139,1422,11,97.2,27104.0,5.928,-0.433884,-0.900969,11,2018-11-23
34140,1422,12,85.0,25308.0,5.804,-0.433884,-0.900969,12,2018-11-23
34141,1422,13,88.39,24933.0,5.721,-0.433884,-0.900969,13,2018-11-23
34142,1422,14,93.6,25450.0,5.724,-0.433884,-0.900969,14,2018-11-23
34143,1422,15,94.43,25963.0,5.819,-0.433884,-0.900969,15,2018-11-23
34144,1422,16,91.16,26270.0,5.997,-0.433884,-0.900969,16,2018-11-23
34145,1422,17,95.58,26561.0,6.133,-0.433884,-0.900969,17,2018-11-23
34146,1422,18,93.42,25529.0,6.481,-0.433884,-0.900969,18,2018-11-23
34147,1422,19,86.11,24732.0,6.552,-0.433884,-0.900969,19,2018-11-23
34148,1422,20,77.16,23017.0,6.616,-0.433884,-0.900969,20,2018-11-23
34149,1422,21,68.71,21315.0,6.784,-0.433884,-0.900969,21,2018-11-23
34150,1422,22,67.97,19303.0,6.889,-0.433884,-0.900969,22,2018-11-23
34151,1422,23,66.99,17535.0,6.964,-0.433884,-0.900969,23,2018-11-23
34152,1423,0,63.77,15699.0,8.128,-0.974928,-0.222521,0,2018-11-24
34153,1423,1,61.51,14887.0,8.657,-0.974928,-0.222521,1,2018-11-24
34154,1423,2,61.0,14272.0,9.268,-0.974928,-0.222521,2,2018-11-24
34155,1423,3,58.05,14050.0,9.43,-0.974928,-0.222521,3,2018-11-24
34156,1423,4,54.61,13904.0,9.76,-0.974928,-0.222521,4,2018-11-24
34157,1423,5,57.75,14232.0,10.117,-0.974928,-0.222521,5,2018-11-24
34158,1423,6,60.82,15587.0,9.38,-0.974928,-0.222521,6,2018-11-24
34159,1423,7,64.15,17745.0,9.198,-0.974928,-0.222521,7,2018-11-24
34160,1423,8,65.72,19298.0,9.099,-0.974928,-0.222521,8,2018-11-24
34161,1423,9,72.2,20448.0,7.649,-0.974928,-0.222521,9,2018-11-24
34162,1423,10,73.49,20705.0,6.713,-0.974928,-0.222521,10,2018-11-24
34163,1423,11,73.17,20459.0,6.142,-0.974928,-0.222521,11,2018-11-24
34164,1423,12,73.01,19037.0,5.231,-0.974928,-0.222521,12,2018-11-24
34165,1423,13,66.83,18031.0,4.079,-0.974928,-0.222521,13,2018-11-24
34166,1423,14,64.57,17629.0,2.631,-0.974928,-0.222521,14,2018-11-24
34167,1423,15,65.04,17490.0,1.818,-0.974928,-0.222521,15,2018-11-24
34168,1423,16,68.11,18065.0,1.347,-0.974928,-0.222521,16,2018-11-24
34169,1423,17,75.92,19625.0,1.087,-0.974928,-0.222521,17,2018-11-24
34170,1423,18,75.91,19781.0,1.262,-0.974928,-0.222521,18,2018-11-24
34171,1423,19,74.53,19507.0,1.329,-0.974928,-0.222521,19,2018-11-24
34172,1423,20,67.18,18265.0,1.319,-0.974928,-0.222521,20,2018-11-24
34173,1423,21,63.14,17094.0,1.271,-0.974928,-0.222521,21,2018-11-24
34174,1423,22,61.99,15936.0,1.154,-0.974928,-0.222521,22,2018-11-24
34175,1423,23,61.99,14734.0,1.097,-0.974928,-0.222521,23,2018-11-24
34176,1424,0,58.81,13500.0,0.802,-0.781831,0.62349,0,2018-11-25
34177,1424,1,54.53,12570.0,1.103,-0.781831,0.62349,1,2018-11-25
34178,1424,2,50.34,12142.0,1.531,-0.781831,0.62349,2,2018-11-25
34179,1424,3,48.46,11832.0,1.995,-0.781831,0.62349,3,2018-11-25
34180,1424,4,48.07,11818.0,2.476,-0.781831,0.62349,4,2018-11-25
34181,1424,5,48.07,12109.0,2.987,-0.781831,0.62349,5,2018-11-25
34182,1424,6,49.09,12817.0,3.425,-0.781831,0.62349,6,2018-11-25
34183,1424,7,55.02,13688.0,3.47,-0.781831,0.62349,7,2018-11-25
34184,1424,8,55.15,14301.0,3.051,-0.781831,0.62349,8,2018-11-25
34185,1424,9,59.06,15051.0,2.581,-0.781831,0.62349,9,2018-11-25
34186,1424,10,62.02,15575.0,2.629,-0.781831,0.62349,10,2018-11-25
34187,1424,11,63.26,15811.0,3.056,-0.781831,0.62349,11,2018-11-25
34188,1424,12,65.15,15670.0,2.995,-0.781831,0.62349,12,2018-11-25
34189,1424,13,63.41,14718.0,2.393,-0.781831,0.62349,13,2018-11-25
34190,1424,14,59.04,14983.0,1.834,-0.781831,0.62349,14,2018-11-25
34191,1424,15,60.09,15338.0,1.328,-0.781831,0.62349,15,2018-11-25
34192,1424,16,61.47,15752.0,1.113,-0.781831,0.62349,16,2018-11-25
34193,1424,17,67.65,17547.0,1.231,-0.781831,0.62349,17,2018-11-25
34194,1424,18,73.1,18204.0,1.533,-0.781831,0.62349,18,2018-11-25
34195,1424,19,71.43,18551.0,2.228,-0.781831,0.62349,19,2018-11-25
34196,1424,20,70.0,17939.0,3.064,-0.781831,0.62349,20,2018-11-25
34197,1424,21,65.45,17048.0,3.886,-0.781831,0.62349,21,2018-11-25
34198,1424,22,62.7,15752.0,4.792,-0.781831,0.62349,22,2018-11-25
34199,1424,23,58.54,14414.0,5.891,-0.781831,0.62349,23,2018-11-25
34200,1425,0,52.62,12993.0,7.289,0.0,1.0,0,2018-11-26
34201,1425,1,49.44,12247.0,6.611,0.0,1.0,1,2018-11-26
34202,1425,2,47.41,11983.0,5.214,0.0,1.0,2,2018-11-26
34203,1425,3,45.6,11907.0,3.732,0.0,1.0,3,2018-11-26
34204,1425,4,45.18,12340.0,3.026,0.0,1.0,4,2018-11-26
34205,1425,5,49.51,13607.0,2.021,0.0,1.0,5,2018-11-26
34206,1425,6,70.68,17548.0,1.413,0.0,1.0,6,2018-11-26
34207,1425,7,82.05,21760.0,1.073,0.0,1.0,7,2018-11-26
34208,1425,8,87.5,24646.0,1.148,0.0,1.0,8,2018-11-26
34209,1425,9,86.4,25885.0,1.316,0.0,1.0,9,2018-11-26
34210,1425,10,85.0,26077.0,1.58,0.0,1.0,10,2018-11-26
34211,1425,11,89.91,26322.0,2.153,0.0,1.0,11,2018-11-26
34212,1425,12,86.0,24421.0,2.339,0.0,1.0,12,2018-11-26
34213,1425,13,93.0,24450.0,2.017,0.0,1.0,13,2018-11-26
34214,1425,14,94.74,25403.0,1.783,0.0,1.0,14,2018-11-26
34215,1425,15,95.0,25807.0,1.889,0.0,1.0,15,2018-11-26
34216,1425,16,100.0,26401.0,1.746,0.0,1.0,16,2018-11-26
34217,1425,17,105.02,26640.0,1.955,0.0,1.0,17,2018-11-26
34218,1425,18,94.05,25503.0,2.87,0.0,1.0,18,2018-11-26
34219,1425,19,85.0,24609.0,3.975,0.0,1.0,19,2018-11-26
34220,1425,20,76.0,22723.0,5.014,0.0,1.0,20,2018-11-26
34221,1425,21,74.5,21090.0,5.561,0.0,1.0,21,2018-11-26
34222,1425,22,72.5,19030.0,5.699,0.0,1.0,22,2018-11-26
34223,1425,23,68.0,17391.0,5.795,0.0,1.0,23,2018-11-26
34224,1426,0,61.1,16142.0,6.458,0.781831,0.62349,0,2018-11-27
34225,1426,1,58.33,15249.0,6.529,0.781831,0.62349,1,2018-11-27
34226,1426,2,56.61,14711.0,6.345,0.781831,0.62349,2,2018-11-27
34227,1426,3,51.67,14462.0,5.931,0.781831,0.62349,3,2018-11-27
34228,1426,4,51.97,14731.0,5.415,0.781831,0.62349,4,2018-11-27
34229,1426,5,56.19,15681.0,5.12,0.781831,0.62349,5,2018-11-27
34230,1426,6,71.9,19234.0,5.487,0.781831,0.62349,6,2018-11-27
34231,1426,7,91.9,23352.0,6.216,0.781831,0.62349,7,2018-11-27
34232,1426,8,100.0,25932.0,7.275,0.781831,0.62349,8,2018-11-27
34233,1426,9,99.0,26939.0,8.455,0.781831,0.62349,9,2018-11-27
34234,1426,10,93.37,26898.0,9.187,0.781831,0.62349,10,2018-11-27
34235,1426,11,95.0,26899.0,9.116,0.781831,0.62349,11,2018-11-27
34236,1426,12,88.98,24909.0,8.22,0.781831,0.62349,12,2018-11-27
34237,1426,13,88.21,24793.0,6.842,0.781831,0.62349,13,2018-11-27
34238,1426,14,85.99,25845.0,5.137,0.781831,0.62349,14,2018-11-27
34239,1426,15,86.94,26248.0,3.731,0.781831,0.62349,15,2018-11-27
34240,1426,16,87.19,27263.0,2.996,0.781831,0.62349,16,2018-11-27
34241,1426,17,98.27,27560.0,2.771,0.781831,0.62349,17,2018-11-27
34242,1426,18,92.43,26465.0,2.91,0.781831,0.62349,18,2018-11-27
34243,1426,19,82.76,25493.0,3.119,0.781831,0.62349,19,2018-11-27
34244,1426,20,70.61,23734.0,3.328,0.781831,0.62349,20,2018-11-27
34245,1426,21,67.07,21874.0,3.679,0.781831,0.62349,21,2018-11-27
34246,1426,22,63.87,19726.0,4.396,0.781831,0.62349,22,2018-11-27
34247,1426,23,59.4,17908.0,5.124,0.781831,0.62349,23,2018-11-27
34248,1427,0,58.22,16535.0,4.574,0.974928,-0.222521,0,2018-11-28
34249,1427,1,51.9,15483.0,4.284,0.974928,-0.222521,1,2018-11-28
34250,1427,2,50.06,15061.0,3.63,0.974928,-0.222521,2,2018-11-28
34251,1427,3,47.75,14753.0,2.941,0.974928,-0.222521,3,2018-11-28
34252,1427,4,46.88,15028.0,2.707,0.974928,-0.222521,4,2018-11-28
34253,1427,5,49.1,16277.0,2.597,0.974928,-0.222521,5,2018-11-28
34254,1427,6,57.63,19642.0,2.422,0.974928,-0.222521,6,2018-11-28
34255,1427,7,67.98,23516.0,2.241,0.974928,-0.222521,7,2018-11-28
34256,1427,8,70.0,26025.0,2.17,0.974928,-0.222521,8,2018-11-28
34257,1427,9,68.07,26436.0,1.999,0.974928,-0.222521,9,2018-11-28
34258,1427,10,67.63,26691.0,1.725,0.974928,-0.222521,10,2018-11-28
34259,1427,11,66.94,26714.0,1.504,0.974928,-0.222521,11,2018-11-28
34260,1427,12,65.5,24612.0,1.358,0.974928,-0.222521,12,2018-11-28
34261,1427,13,65.5,24449.0,1.281,0.974928,-0.222521,13,2018-11-28
34262,1427,14,65.51,25065.0,1.203,0.974928,-0.222521,14,2018-11-28
34263,1427,15,65.97,25827.0,1.009,0.974928,-0.222521,15,2018-11-28
34264,1427,16,67.03,26954.0,0.987,0.974928,-0.222521,16,2018-11-28
34265,1427,17,69.47,27746.0,1.355,0.974928,-0.222521,17,2018-11-28
34266,1427,18,72.37,26418.0,1.767,0.974928,-0.222521,18,2018-11-28
34267,1427,19,70.01,25267.0,1.973,0.974928,-0.222521,19,2018-11-28
34268,1427,20,67.98,23651.0,2.275,0.974928,-0.222521,20,2018-11-28
34269,1427,21,62.85,22002.0,2.718,0.974928,-0.222521,21,2018-11-28
34270,1427,22,61.3,19688.0,2.978,0.974928,-0.222521,22,2018-11-28
34271,1427,23,57.98,17886.0,3.155,0.974928,-0.222521,23,2018-11-28
34272,1428,0,56.3,16871.0,2.672,0.433884,-0.900969,0,2018-11-29
34273,1428,1,51.84,15831.0,2.861,0.433884,-0.900969,1,2018-11-29
34274,1428,2,50.1,15450.0,3.15,0.433884,-0.900969,2,2018-11-29
34275,1428,3,46.2,15178.0,3.422,0.433884,-0.900969,3,2018-11-29
34276,1428,4,46.03,15388.0,3.495,0.433884,-0.900969,4,2018-11-29
34277,1428,5,50.04,16586.0,2.999,0.433884,-0.900969,5,2018-11-29
34278,1428,6,66.24,19906.0,2.422,0.433884,-0.900969,6,2018-11-29
34279,1428,7,68.82,23419.0,2.272,0.433884,-0.900969,7,2018-11-29
34280,1428,8,69.0,25799.0,2.158,0.433884,-0.900969,8,2018-11-29
34281,1428,9,69.02,26157.0,1.791,0.433884,-0.900969,9,2018-11-29
34282,1428,10,67.09,26118.0,1.171,0.433884,-0.900969,10,2018-11-29
34283,1428,11,66.55,26070.0,0.839,0.433884,-0.900969,11,2018-11-29
34284,1428,12,64.3,24902.0,0.855,0.433884,-0.900969,12,2018-11-29
34285,1428,13,63.94,24663.0,0.894,0.433884,-0.900969,13,2018-11-29
34286,1428,14,66.25,25563.0,0.893,0.433884,-0.900969,14,2018-11-29
34287,1428,15,69.15,26000.0,0.871,0.433884,-0.900969,15,2018-11-29
34288,1428,16,69.75,26599.0,1.261,0.433884,-0.900969,16,2018-11-29
34289,1428,17,75.28,27169.0,1.672,0.433884,-0.900969,17,2018-11-29
34290,1428,18,75.28,26372.0,1.652,0.433884,-0.900969,18,2018-11-29
34291,1428,19,72.47,25493.0,1.598,0.433884,-0.900969,19,2018-11-29
34292,1428,20,69.22,23905.0,1.369,0.433884,-0.900969,20,2018-11-29
34293,1428,21,66.23,22087.0,1.021,0.433884,-0.900969,21,2018-11-29
34294,1428,22,63.05,20037.0,0.906,0.433884,-0.900969,22,2018-11-29
34295,1428,23,59.11,18283.0,1.029,0.433884,-0.900969,23,2018-11-29
34296,1429,0,64.85,17073.0,1.5,-0.433884,-0.900969,0,2018-11-30
34297,1429,1,61.65,16103.0,1.668,-0.433884,-0.900969,1,2018-11-30
34298,1429,2,60.93,15428.0,1.674,-0.433884,-0.900969,2,2018-11-30
34299,1429,3,62.48,15298.0,1.545,-0.433884,-0.900969,3,2018-11-30
34300,1429,4,61.93,15461.0,1.556,-0.433884,-0.900969,4,2018-11-30
34301,1429,5,63.3,16285.0,1.8,-0.433884,-0.900969,5,2018-11-30
34302,1429,6,69.0,19300.0,1.882,-0.433884,-0.900969,6,2018-11-30
34303,1429,7,70.0,23293.0,1.774,-0.433884,-0.900969,7,2018-11-30
34304,1429,8,75.0,25777.0,1.608,-0.433884,-0.900969,8,2018-11-30
34305,1429,9,75.42,26524.0,1.367,-0.433884,-0.900969,9,2018-11-30
34306,1429,10,75.0,26470.0,1.322,-0.433884,-0.900969,10,2018-11-30
34307,1429,11,72.9,26340.0,1.46,-0.433884,-0.900969,11,2018-11-30
34308,1429,12,67.2,24645.0,1.625,-0.433884,-0.900969,12,2018-11-30
34309,1429,13,68.8,24236.0,1.88,-0.433884,-0.900969,13,2018-11-30
34310,1429,14,73.9,25544.0,2.38,-0.433884,-0.900969,14,2018-11-30
34311,1429,15,75.28,25437.0,3.054,-0.433884,-0.900969,15,2018-11-30
34312,1429,16,84.09,25900.0,3.465,-0.433884,-0.900969,16,2018-11-30
34313,1429,17,94.15,26964.0,3.417,-0.433884,-0.900969,17,2018-11-30
34314,1429,18,76.33,25920.0,3.422,-0.433884,-0.900969,18,2018-11-30
34315,1429,19,73.9,25076.0,3.563,-0.433884,-0.900969,19,2018-11-30
34316,1429,20,70.66,23316.0,3.716,-0.433884,-0.900969,20,2018-11-30
34317,1429,21,73.0,21785.0,3.975,-0.433884,-0.900969,21,2018-11-30
34318,1429,22,67.92,19774.0,4.022,-0.433884,-0.900969,22,2018-11-30
34319,1429,23,64.94,18184.0,4.005,-0.433884,-0.900969,23,2018-11-30
34320,1430,0,73.9,16066.0,3.281,-0.974928,-0.222521,0,2018-12-01
34321,1430,1,71.98,15460.0,3.28,-0.974928,-0.222521,1,2018-12-01
34322,1430,2,66.88,14765.0,3.457,-0.974928,-0.222521,2,2018-12-01
34323,1430,3,65.56,14413.0,3.936,-0.974928,-0.222521,3,2018-12-01
34324,1430,4,64.85,14317.0,4.318,-0.974928,-0.222521,4,2018-12-01
34325,1430,5,65.64,14751.0,4.676,-0.974928,-0.222521,5,2018-12-01
34326,1430,6,66.52,16029.0,4.718,-0.974928,-0.222521,6,2018-12-01
34327,1430,7,75.0,18148.0,4.357,-0.974928,-0.222521,7,2018-12-01
34328,1430,8,75.0,19525.0,3.808,-0.974928,-0.222521,8,2018-12-01
34329,1430,9,73.9,20721.0,2.993,-0.974928,-0.222521,9,2018-12-01
34330,1430,10,68.05,21117.0,2.314,-0.974928,-0.222521,10,2018-12-01
34331,1430,11,66.5,20487.0,1.704,-0.974928,-0.222521,11,2018-12-01
34332,1430,12,64.77,18625.0,1.407,-0.974928,-0.222521,12,2018-12-01
34333,1430,13,63.01,17646.0,1.361,-0.974928,-0.222521,13,2018-12-01
34334,1430,14,62.82,17693.0,1.213,-0.974928,-0.222521,14,2018-12-01
34335,1430,15,65.04,17475.0,1.068,-0.974928,-0.222521,15,2018-12-01
34336,1430,16,68.09,18178.0,1.073,-0.974928,-0.222521,16,2018-12-01
34337,1430,17,74.0,19973.0,1.003,-0.974928,-0.222521,17,2018-12-01
34338,1430,18,73.9,20357.0,0.742,-0.974928,-0.222521,18,2018-12-01
34339,1430,19,70.91,20370.0,0.641,-0.974928,-0.222521,19,2018-12-01
34340,1430,20,68.29,18953.0,0.613,-0.974928,-0.222521,20,2018-12-01
34341,1430,21,65.14,17710.0,0.548,-0.974928,-0.222521,21,2018-12-01
34342,1430,22,63.14,16778.0,0.49,-0.974928,-0.222521,22,2018-12-01
34343,1430,23,60.05,15468.0,0.478,-0.974928,-0.222521,23,2018-12-01
34344,1431,0,70.74,14067.0,0.974,-0.781831,0.62349,0,2018-12-02
34345,1431,1,65.64,13290.0,0.697,-0.781831,0.62349,1,2018-12-02
34346,1431,2,64.71,12814.0,0.56,-0.781831,0.62349,2,2018-12-02
34347,1431,3,61.66,12364.0,0.482,-0.781831,0.62349,3,2018-12-02
34348,1431,4,60.87,12132.0,0.418,-0.781831,0.62349,4,2018-12-02
34349,1431,5,60.9,12415.0,0.407,-0.781831,0.62349,5,2018-12-02
34350,1431,6,62.31,13117.0,0.41,-0.781831,0.62349,6,2018-12-02
34351,1431,7,63.51,14258.0,0.536,-0.781831,0.62349,7,2018-12-02
34352,1431,8,65.64,15215.0,0.75,-0.781831,0.62349,8,2018-12-02
34353,1431,9,63.63,16178.0,0.898,-0.781831,0.62349,9,2018-12-02
34354,1431,10,65.02,16792.0,0.965,-0.781831,0.62349,10,2018-12-02
34355,1431,11,65.04,16963.0,0.842,-0.781831,0.62349,11,2018-12-02
34356,1431,12,67.0,17110.0,0.837,-0.781831,0.62349,12,2018-12-02
34357,1431,13,62.51,16116.0,1.161,-0.781831,0.62349,13,2018-12-02
34358,1431,14,63.97,15896.0,1.448,-0.781831,0.62349,14,2018-12-02
34359,1431,15,62.47,16195.0,1.915,-0.781831,0.62349,15,2018-12-02
34360,1431,16,65.64,16593.0,2.622,-0.781831,0.62349,16,2018-12-02
34361,1431,17,70.0,17957.0,3.193,-0.781831,0.62349,17,2018-12-02
34362,1431,18,75.0,18713.0,3.597,-0.781831,0.62349,18,2018-12-02
34363,1431,19,75.28,18943.0,3.548,-0.781831,0.62349,19,2018-12-02
34364,1431,20,75.31,18293.0,2.805,-0.781831,0.62349,20,2018-12-02
34365,1431,21,74.17,17185.0,2.071,-0.781831,0.62349,21,2018-12-02
34366,1431,22,65.64,16000.0,1.844,-0.781831,0.62349,22,2018-12-02
34367,1431,23,62.46,14851.0,1.9,-0.781831,0.62349,23,2018-12-02
34368,1432,0,58.7,13538.0,3.538,0.0,1.0,0,2018-12-03
34369,1432,1,57.14,12741.0,4.254,0.0,1.0,1,2018-12-03
34370,1432,2,53.75,12496.0,5.011,0.0,1.0,2,2018-12-03
34371,1432,3,48.0,12291.0,5.078,0.0,1.0,3,2018-12-03
34372,1432,4,49.8,12638.0,4.354,0.0,1.0,4,2018-12-03
34373,1432,5,56.64,14136.0,3.626,0.0,1.0,5,2018-12-03
34374,1432,6,64.38,18056.0,3.263,0.0,1.0,6,2018-12-03
34375,1432,7,67.2,22376.0,2.654,0.0,1.0,7,2018-12-03
34376,1432,8,72.9,25236.0,1.665,0.0,1.0,8,2018-12-03
34377,1432,9,73.0,26065.0,1.265,0.0,1.0,9,2018-12-03
34378,1432,10,70.85,26289.0,0.965,0.0,1.0,10,2018-12-03
34379,1432,11,70.5,26555.0,0.57,0.0,1.0,11,2018-12-03
34380,1432,12,67.64,24807.0,0.636,0.0,1.0,12,2018-12-03
34381,1432,13,67.73,24638.0,0.901,0.0,1.0,13,2018-12-03
34382,1432,14,72.0,25411.0,1.134,0.0,1.0,14,2018-12-03
34383,1432,15,72.0,25745.0,1.488,0.0,1.0,15,2018-12-03
34384,1432,16,73.13,26473.0,1.853,0.0,1.0,16,2018-12-03
34385,1432,17,74.49,27174.0,1.995,0.0,1.0,17,2018-12-03
34386,1432,18,73.0,26196.0,2.145,0.0,1.0,18,2018-12-03
34387,1432,19,73.0,25231.0,2.088,0.0,1.0,19,2018-12-03
34388,1432,20,69.9,23669.0,1.839,0.0,1.0,20,2018-12-03
34389,1432,21,67.34,21828.0,1.687,0.0,1.0,21,2018-12-03
34390,1432,22,67.19,19723.0,1.28,0.0,1.0,22,2018-12-03
34391,1432,23,63.34,17980.0,1.176,0.0,1.0,23,2018-12-03
34392,1433,0,58.61,16731.0,2.829,0.781831,0.62349,0,2018-12-04
34393,1433,1,57.0,15902.0,2.86,0.781831,0.62349,1,2018-12-04
34394,1433,2,54.6,15316.0,2.032,0.781831,0.62349,2,2018-12-04
34395,1433,3,49.9,15195.0,1.399,0.781831,0.62349,3,2018-12-04
34396,1433,4,53.0,15374.0,1.147,0.781831,0.62349,4,2018-12-04
34397,1433,5,58.28,16398.0,1.047,0.781831,0.62349,5,2018-12-04
34398,1433,6,69.42,20135.0,1.007,0.781831,0.62349,6,2018-12-04
34399,1433,7,72.52,24792.0,1.316,0.781831,0.62349,7,2018-12-04
34400,1433,8,74.49,27406.0,1.775,0.781831,0.62349,8,2018-12-04
34401,1433,9,72.0,28420.0,1.7,0.781831,0.62349,9,2018-12-04
34402,1433,10,68.8,28049.0,1.09,0.781831,0.62349,10,2018-12-04
34403,1433,11,68.79,27727.0,0.81,0.781831,0.62349,11,2018-12-04
34404,1433,12,67.75,24915.0,0.77,0.781831,0.62349,12,2018-12-04
34405,1433,13,67.51,24723.0,0.753,0.781831,0.62349,13,2018-12-04
34406,1433,14,68.01,25931.0,0.989,0.781831,0.62349,14,2018-12-04
34407,1433,15,69.42,26308.0,1.167,0.781831,0.62349,15,2018-12-04
34408,1433,16,73.13,27711.0,1.453,0.781831,0.62349,16,2018-12-04
34409,1433,17,78.0,28659.0,1.916,0.781831,0.62349,17,2018-12-04
34410,1433,18,73.98,27572.0,2.396,0.781831,0.62349,18,2018-12-04
34411,1433,19,71.42,26386.0,2.886,0.781831,0.62349,19,2018-12-04
34412,1433,20,68.14,24641.0,3.123,0.781831,0.62349,20,2018-12-04
34413,1433,21,63.72,22890.0,3.186,0.781831,0.62349,21,2018-12-04
34414,1433,22,61.98,20547.0,3.052,0.781831,0.62349,22,2018-12-04
34415,1433,23,59.15,18448.0,2.65,0.781831,0.62349,23,2018-12-04
34416,1434,0,58.96,16507.0,1.322,0.974928,-0.222521,0,2018-12-05
34417,1434,1,52.04,15716.0,1.012,0.974928,-0.222521,1,2018-12-05
34418,1434,2,49.1,15119.0,0.775,0.974928,-0.222521,2,2018-12-05
34419,1434,3,48.34,14997.0,0.652,0.974928,-0.222521,3,2018-12-05
34420,1434,4,48.72,15305.0,0.59,0.974928,-0.222521,4,2018-12-05
