IDX__global,IDX__step,IDX__sub_step,TARG__MGP_SUD,FUTU__D_SUD,FUTU__WIND_SUD,CONST__wd_sin,CONST__wd_cos,Hour,Date
30209,1258,17,65.68,3788.0,1489.464,0.781831,0.62349,17,2018-06-12
30210,1258,18,63.39,4069.0,1442.583,0.781831,0.62349,18,2018-06-12
30211,1258,19,66.02,3950.0,1397.417,0.781831,0.62349,19,2018-06-12
30212,1258,20,66.02,4077.0,1382.231,0.781831,0.62349,20,2018-06-12
30213,1258,21,65.0,4146.0,1399.387,0.781831,0.62349,21,2018-06-12
30214,1258,22,56.96,3874.0,1459.562,0.781831,0.62349,22,2018-06-12
30215,1258,23,52.95,3651.0,1549.531,0.781831,0.62349,23,2018-06-12
30216,1259,0,54.63,2915.0,1767.348,0.974928,-0.222521,0,2018-06-13
30217,1259,1,51.59,2746.0,1813.629,0.974928,-0.222521,1,2018-06-13
30218,1259,2,40.77,2650.0,1806.466,0.974928,-0.222521,2,2018-06-13
30219,1259,3,40.0,2640.0,1762.697,0.974928,-0.222521,3,2018-06-13
30220,1259,4,39.87,2687.0,1715.832,0.974928,-0.222521,4,2018-06-13
30221,1259,5,40.77,2621.0,1672.442,0.974928,-0.222521,5,2018-06-13
30222,1259,6,54.52,2739.0,1648.693,0.974928,-0.222521,6,2018-06-13
30223,1259,7,61.66,3076.0,1705.481,0.974928,-0.222521,7,2018-06-13
30224,1259,8,64.94,3434.0,1783.253,0.974928,-0.222521,8,2018-06-13
30225,1259,9,63.38,3693.0,1785.845,0.974928,-0.222521,9,2018-06-13
30226,1259,10,61.81,3717.0,1753.005,0.974928,-0.222521,10,2018-06-13
30227,1259,11,60.0,3745.0,1749.776,0.974928,-0.222521,11,2018-06-13
30228,1259,12,55.96,4165.0,1741.299,0.974928,-0.222521,12,2018-06-13
30229,1259,13,55.99,3839.0,1748.577,0.974928,-0.222521,13,2018-06-13
30230,1259,14,58.41,3714.0,1788.143,0.974928,-0.222521,14,2018-06-13
30231,1259,15,60.67,3759.0,1813.528,0.974928,-0.222521,15,2018-06-13
30232,1259,16,63.38,3509.0,1808.0,0.974928,-0.222521,16,2018-06-13
30233,1259,17,65.0,3558.0,1710.355,0.974928,-0.222521,17,2018-06-13
30234,1259,18,62.81,3576.0,1507.153,0.974928,-0.222521,18,2018-06-13
30235,1259,19,66.16,3611.0,1289.734,0.974928,-0.222521,19,2018-06-13
30236,1259,20,66.9,3595.0,1125.543,0.974928,-0.222521,20,2018-06-13
30237,1259,21,66.16,3677.0,1014.324,0.974928,-0.222521,21,2018-06-13
30238,1259,22,62.09,3548.0,938.095,0.974928,-0.222521,22,2018-06-13
30239,1259,23,54.93,3290.0,876.205,0.974928,-0.222521,23,2018-06-13
30240,1260,0,58.17,2858.0,789.066,0.433884,-0.900969,0,2018-06-14
30241,1260,1,57.97,2673.0,733.296,0.433884,-0.900969,1,2018-06-14
30242,1260,2,48.27,2588.0,650.488,0.433884,-0.900969,2,2018-06-14
30243,1260,3,45.0,2545.0,569.76,0.433884,-0.900969,3,2018-06-14
30244,1260,4,51.86,2694.0,523.547,0.433884,-0.900969,4,2018-06-14
30245,1260,5,53.62,2651.0,477.395,0.433884,-0.900969,5,2018-06-14
30246,1260,6,59.41,2768.0,397.627,0.433884,-0.900969,6,2018-06-14
30247,1260,7,67.59,3148.0,334.173,0.433884,-0.900969,7,2018-06-14
30248,1260,8,70.26,3440.0,319.201,0.433884,-0.900969,8,2018-06-14
30249,1260,9,69.41,3621.0,341.601,0.433884,-0.900969,9,2018-06-14
30250,1260,10,67.59,3559.0,413.139,0.433884,-0.900969,10,2018-06-14
30251,1260,11,61.18,3575.0,513.735,0.433884,-0.900969,11,2018-06-14
30252,1260,12,58.13,3841.0,646.855,0.433884,-0.900969,12,2018-06-14
30253,1260,13,58.13,3876.0,779.661,0.433884,-0.900969,13,2018-06-14
30254,1260,14,60.15,3974.0,798.535,0.433884,-0.900969,14,2018-06-14
30255,1260,15,60.17,3920.0,771.352,0.433884,-0.900969,15,2018-06-14
30256,1260,16,63.59,3959.0,795.866,0.433884,-0.900969,16,2018-06-14
30257,1260,17,63.6,4083.0,816.724,0.433884,-0.900969,17,2018-06-14
30258,1260,18,64.29,4150.0,810.406,0.433884,-0.900969,18,2018-06-14
30259,1260,19,69.41,4147.0,797.641,0.433884,-0.900969,19,2018-06-14
30260,1260,20,74.13,3994.0,811.954,0.433884,-0.900969,20,2018-06-14
30261,1260,21,74.13,4120.0,867.573,0.433884,-0.900969,21,2018-06-14
30262,1260,22,62.51,3879.0,947.003,0.433884,-0.900969,22,2018-06-14
30263,1260,23,59.0,3486.0,1028.599,0.433884,-0.900969,23,2018-06-14
30264,1261,0,57.06,3180.0,1562.056,-0.433884,-0.900969,0,2018-06-15
30265,1261,1,51.43,2966.0,1729.747,-0.433884,-0.900969,1,2018-06-15
30266,1261,2,41.14,2810.0,1850.488,-0.433884,-0.900969,2,2018-06-15
30267,1261,3,39.0,2856.0,1921.106,-0.433884,-0.900969,3,2018-06-15
30268,1261,4,39.0,2912.0,1965.786,-0.433884,-0.900969,4,2018-06-15
30269,1261,5,39.58,2930.0,2013.706,-0.433884,-0.900969,5,2018-06-15
30270,1261,6,51.88,3021.0,2032.612,-0.433884,-0.900969,6,2018-06-15
30271,1261,7,59.92,3310.0,2004.551,-0.433884,-0.900969,7,2018-06-15
30272,1261,8,61.9,3254.0,2005.089,-0.433884,-0.900969,8,2018-06-15
30273,1261,9,57.83,3509.0,1997.625,-0.433884,-0.900969,9,2018-06-15
30274,1261,10,57.17,3506.0,1922.391,-0.433884,-0.900969,10,2018-06-15
30275,1261,11,52.0,3482.0,1848.381,-0.433884,-0.900969,11,2018-06-15
30276,1261,12,52.0,3190.0,1802.821,-0.433884,-0.900969,12,2018-06-15
30277,1261,13,49.79,2914.0,1784.184,-0.433884,-0.900969,13,2018-06-15
30278,1261,14,52.0,3547.0,1809.877,-0.433884,-0.900969,14,2018-06-15
30279,1261,15,52.07,3803.0,1839.288,-0.433884,-0.900969,15,2018-06-15
30280,1261,16,55.95,3890.0,1830.893,-0.433884,-0.900969,16,2018-06-15
30281,1261,17,56.69,3852.0,1793.946,-0.433884,-0.900969,17,2018-06-15
30282,1261,18,59.41,3740.0,1722.333,-0.433884,-0.900969,18,2018-06-15
30283,1261,19,59.9,3719.0,1635.459,-0.433884,-0.900969,19,2018-06-15
30284,1261,20,59.97,3906.0,1593.976,-0.433884,-0.900969,20,2018-06-15
30285,1261,21,59.97,4316.0,1624.645,-0.433884,-0.900969,21,2018-06-15
30286,1261,22,58.94,3945.0,1672.257,-0.433884,-0.900969,22,2018-06-15
30287,1261,23,52.07,3708.0,1695.551,-0.433884,-0.900969,23,2018-06-15
30288,1262,0,58.97,2879.0,1727.216,-0.974928,-0.222521,0,2018-06-16
30289,1262,1,58.97,2728.0,1721.864,-0.974928,-0.222521,1,2018-06-16
30290,1262,2,56.69,2652.0,1706.501,-0.974928,-0.222521,2,2018-06-16
30291,1262,3,56.69,2557.0,1707.969,-0.974928,-0.222521,3,2018-06-16
30292,1262,4,56.69,2490.0,1729.461,-0.974928,-0.222521,4,2018-06-16
30293,1262,5,56.69,2455.0,1774.267,-0.974928,-0.222521,5,2018-06-16
30294,1262,6,56.69,2461.0,1813.44,-0.974928,-0.222521,6,2018-06-16
30295,1262,7,56.69,2680.0,1829.17,-0.974928,-0.222521,7,2018-06-16
30296,1262,8,58.41,3067.0,1835.914,-0.974928,-0.222521,8,2018-06-16
30297,1262,9,58.03,3365.0,1807.847,-0.974928,-0.222521,9,2018-06-16
30298,1262,10,54.88,3628.0,1728.915,-0.974928,-0.222521,10,2018-06-16
30299,1262,11,50.35,3307.0,1652.933,-0.974928,-0.222521,11,2018-06-16
30300,1262,12,42.5,3012.0,1593.287,-0.974928,-0.222521,12,2018-06-16
30301,1262,13,37.0,2559.0,1544.093,-0.974928,-0.222521,13,2018-06-16
30302,1262,14,37.1,2579.0,1520.527,-0.974928,-0.222521,14,2018-06-16
30303,1262,15,38.5,2508.0,1513.737,-0.974928,-0.222521,15,2018-06-16
30304,1262,16,42.0,2697.0,1494.928,-0.974928,-0.222521,16,2018-06-16
30305,1262,17,52.58,2848.0,1413.006,-0.974928,-0.222521,17,2018-06-16
30306,1262,18,56.69,2927.0,1267.038,-0.974928,-0.222521,18,2018-06-16
30307,1262,19,59.97,3102.0,1099.959,-0.974928,-0.222521,19,2018-06-16
30308,1262,20,61.21,3272.0,975.975,-0.974928,-0.222521,20,2018-06-16
30309,1262,21,61.49,3014.0,929.156,-0.974928,-0.222521,21,2018-06-16
30310,1262,22,59.97,2704.0,929.089,-0.974928,-0.222521,22,2018-06-16
30311,1262,23,58.97,2502.0,965.386,-0.974928,-0.222521,23,2018-06-16
30312,1263,0,60.0,2969.0,1011.1,-0.781831,0.62349,0,2018-06-17
30313,1263,1,58.97,2671.0,1046.704,-0.781831,0.62349,1,2018-06-17
30314,1263,2,58.41,2562.0,1075.084,-0.781831,0.62349,2,2018-06-17
30315,1263,3,56.69,2542.0,1073.121,-0.781831,0.62349,3,2018-06-17
30316,1263,4,56.69,2584.0,1050.14,-0.781831,0.62349,4,2018-06-17
30317,1263,5,56.69,2527.0,1027.724,-0.781831,0.62349,5,2018-06-17
30318,1263,6,56.69,2449.0,1008.066,-0.781831,0.62349,6,2018-06-17
30319,1263,7,56.69,2679.0,1036.937,-0.781831,0.62349,7,2018-06-17
30320,1263,8,52.38,2894.0,1131.954,-0.781831,0.62349,8,2018-06-17
30321,1263,9,46.64,3080.0,1214.332,-0.781831,0.62349,9,2018-06-17
30322,1263,10,53.11,3241.0,1242.543,-0.781831,0.62349,10,2018-06-17
30323,1263,11,44.69,3380.0,1230.321,-0.781831,0.62349,11,2018-06-17
30324,1263,12,46.93,3337.0,1226.761,-0.781831,0.62349,12,2018-06-17
30325,1263,13,39.5,3140.0,1214.799,-0.781831,0.62349,13,2018-06-17
30326,1263,14,39.0,2808.0,1198.083,-0.781831,0.62349,14,2018-06-17
30327,1263,15,43.01,2973.0,1183.101,-0.781831,0.62349,15,2018-06-17
30328,1263,16,55.0,2979.0,1117.629,-0.781831,0.62349,16,2018-06-17
30329,1263,17,55.0,2829.0,1046.113,-0.781831,0.62349,17,2018-06-17
30330,1263,18,56.0,2851.0,989.441,-0.781831,0.62349,18,2018-06-17
30331,1263,19,59.97,3103.0,916.659,-0.781831,0.62349,19,2018-06-17
30332,1263,20,61.74,3298.0,824.296,-0.781831,0.62349,20,2018-06-17
30333,1263,21,62.47,3464.0,745.112,-0.781831,0.62349,21,2018-06-17
30334,1263,22,61.74,3437.0,724.778,-0.781831,0.62349,22,2018-06-17
30335,1263,23,58.97,3200.0,771.873,-0.781831,0.62349,23,2018-06-17
30336,1264,0,65.15,2769.0,841.189,0.0,1.0,0,2018-06-18
30337,1264,1,58.65,2574.0,955.113,0.0,1.0,1,2018-06-18
30338,1264,2,58.09,2506.0,1053.22,0.0,1.0,2,2018-06-18
30339,1264,3,56.38,2423.0,1105.881,0.0,1.0,3,2018-06-18
30340,1264,4,56.38,2343.0,1128.295,0.0,1.0,4,2018-06-18
30341,1264,5,56.38,2248.0,1163.867,0.0,1.0,5,2018-06-18
30342,1264,6,59.09,2299.0,1212.318,0.0,1.0,6,2018-06-18
30343,1264,7,59.65,2647.0,1290.037,0.0,1.0,7,2018-06-18
30344,1264,8,61.25,3047.0,1394.331,0.0,1.0,8,2018-06-18
30345,1264,9,61.0,3110.0,1463.02,0.0,1.0,9,2018-06-18
30346,1264,10,58.65,2898.0,1496.509,0.0,1.0,10,2018-06-18
30347,1264,11,57.0,2787.0,1500.52,0.0,1.0,11,2018-06-18
30348,1264,12,55.12,2888.0,1484.622,0.0,1.0,12,2018-06-18
30349,1264,13,53.08,2676.0,1433.653,0.0,1.0,13,2018-06-18
30350,1264,14,57.0,2555.0,1352.914,0.0,1.0,14,2018-06-18
30351,1264,15,59.65,2733.0,1323.447,0.0,1.0,15,2018-06-18
30352,1264,16,60.0,2697.0,1362.435,0.0,1.0,16,2018-06-18
30353,1264,17,59.99,2795.0,1415.538,0.0,1.0,17,2018-06-18
30354,1264,18,59.9,3054.0,1448.358,0.0,1.0,18,2018-06-18
30355,1264,19,62.27,3201.0,1446.865,0.0,1.0,19,2018-06-18
30356,1264,20,62.29,3350.0,1425.513,0.0,1.0,20,2018-06-18
30357,1264,21,61.3,3296.0,1465.155,0.0,1.0,21,2018-06-18
30358,1264,22,59.18,3002.0,1606.316,0.0,1.0,22,2018-06-18
30359,1264,23,55.08,2707.0,1757.598,0.0,1.0,23,2018-06-18
30360,1265,0,58.0,2785.0,1894.873,0.781831,0.62349,0,2018-06-19
30361,1265,1,53.4,2636.0,1935.75,0.781831,0.62349,1,2018-06-19
30362,1265,2,45.01,2573.0,1955.685,0.781831,0.62349,2,2018-06-19
30363,1265,3,42.01,2472.0,1968.058,0.781831,0.62349,3,2018-06-19
30364,1265,4,43.01,2402.0,1949.084,0.781831,0.62349,4,2018-06-19
30365,1265,5,44.01,2325.0,1916.742,0.781831,0.62349,5,2018-06-19
30366,1265,6,53.22,2469.0,1888.963,0.781831,0.62349,6,2018-06-19
30367,1265,7,57.38,2865.0,1865.686,0.781831,0.62349,7,2018-06-19
30368,1265,8,59.09,3388.0,1851.333,0.781831,0.62349,8,2018-06-19
30369,1265,9,59.5,3599.0,1836.762,0.781831,0.62349,9,2018-06-19
30370,1265,10,54.0,3862.0,1841.326,0.781831,0.62349,10,2018-06-19
30371,1265,11,52.01,3646.0,1852.828,0.781831,0.62349,11,2018-06-19
30372,1265,12,47.01,3484.0,1852.882,0.781831,0.62349,12,2018-06-19
30373,1265,13,46.01,3119.0,1833.452,0.781831,0.62349,13,2018-06-19
30374,1265,14,46.51,3025.0,1803.332,0.781831,0.62349,14,2018-06-19
30375,1265,15,58.09,3177.0,1788.673,0.781831,0.62349,15,2018-06-19
30376,1265,16,59.65,3302.0,1768.52,0.781831,0.62349,16,2018-06-19
30377,1265,17,59.65,3222.0,1717.502,0.781831,0.62349,17,2018-06-19
30378,1265,18,59.65,3185.0,1614.451,0.781831,0.62349,18,2018-06-19
30379,1265,19,64.98,3213.0,1429.038,0.781831,0.62349,19,2018-06-19
30380,1265,20,65.23,3336.0,1261.066,0.781831,0.62349,20,2018-06-19
30381,1265,21,62.55,3324.0,1220.786,0.781831,0.62349,21,2018-06-19
30382,1265,22,59.65,3095.0,1253.438,0.781831,0.62349,22,2018-06-19
30383,1265,23,54.53,2799.0,1272.97,0.781831,0.62349,23,2018-06-19
30384,1266,0,59.65,2635.0,1330.817,0.974928,-0.222521,0,2018-06-20
30385,1266,1,58.09,2481.0,1312.123,0.974928,-0.222521,1,2018-06-20
30386,1266,2,57.99,2373.0,1281.699,0.974928,-0.222521,2,2018-06-20
30387,1266,3,56.38,2345.0,1251.427,0.974928,-0.222521,3,2018-06-20
30388,1266,4,56.38,2317.0,1214.166,0.974928,-0.222521,4,2018-06-20
30389,1266,5,56.38,2305.0,1141.534,0.974928,-0.222521,5,2018-06-20
30390,1266,6,58.09,2383.0,1027.621,0.974928,-0.222521,6,2018-06-20
30391,1266,7,59.65,2717.0,921.011,0.974928,-0.222521,7,2018-06-20
30392,1266,8,61.68,3000.0,827.93,0.974928,-0.222521,8,2018-06-20
30393,1266,9,61.68,3108.0,719.72,0.974928,-0.222521,9,2018-06-20
30394,1266,10,59.18,3086.0,611.636,0.974928,-0.222521,10,2018-06-20
30395,1266,11,59.6,3348.0,518.928,0.974928,-0.222521,11,2018-06-20
30396,1266,12,58.09,3348.0,447.724,0.974928,-0.222521,12,2018-06-20
30397,1266,13,58.09,3102.0,379.627,0.974928,-0.222521,13,2018-06-20
30398,1266,14,60.43,3224.0,338.954,0.974928,-0.222521,14,2018-06-20
30399,1266,15,62.57,3174.0,310.301,0.974928,-0.222521,15,2018-06-20
30400,1266,16,62.99,3181.0,244.488,0.974928,-0.222521,16,2018-06-20
30401,1266,17,63.56,2994.0,181.182,0.974928,-0.222521,17,2018-06-20
30402,1266,18,66.97,3082.0,139.54,0.974928,-0.222521,18,2018-06-20
30403,1266,19,71.68,2909.0,111.213,0.974928,-0.222521,19,2018-06-20
30404,1266,20,70.95,3184.0,97.057,0.974928,-0.222521,20,2018-06-20
30405,1266,21,65.95,3407.0,84.869,0.974928,-0.222521,21,2018-06-20
30406,1266,22,62.57,3182.0,77.32,0.974928,-0.222521,22,2018-06-20
30407,1266,23,58.89,2899.0,78.532,0.974928,-0.222521,23,2018-06-20
30408,1267,0,74.06,2788.0,78.106,0.433884,-0.900969,0,2018-06-21
30409,1267,1,70.0,2616.0,78.043,0.433884,-0.900969,1,2018-06-21
30410,1267,2,61.79,2479.0,80.017,0.433884,-0.900969,2,2018-06-21
30411,1267,3,59.63,2454.0,83.17,0.433884,-0.900969,3,2018-06-21
30412,1267,4,60.0,2413.0,85.102,0.433884,-0.900969,4,2018-06-21
30413,1267,5,59.69,2375.0,83.44,0.433884,-0.900969,5,2018-06-21
30414,1267,6,63.08,2461.0,76.902,0.433884,-0.900969,6,2018-06-21
30415,1267,7,66.78,3002.0,61.405,0.433884,-0.900969,7,2018-06-21
30416,1267,8,67.14,3727.0,43.466,0.433884,-0.900969,8,2018-06-21
30417,1267,9,66.78,4027.0,32.627,0.433884,-0.900969,9,2018-06-21
30418,1267,10,63.91,4186.0,32.408,0.433884,-0.900969,10,2018-06-21
30419,1267,11,64.46,4114.0,41.725,0.433884,-0.900969,11,2018-06-21
30420,1267,12,60.99,4234.0,63.445,0.433884,-0.900969,12,2018-06-21
30421,1267,13,60.99,4148.0,109.093,0.433884,-0.900969,13,2018-06-21
30422,1267,14,65.0,3744.0,191.342,0.433884,-0.900969,14,2018-06-21
30423,1267,15,66.0,3936.0,326.057,0.433884,-0.900969,15,2018-06-21
30424,1267,16,65.99,4200.0,499.909,0.433884,-0.900969,16,2018-06-21
30425,1267,17,66.0,4119.0,627.189,0.433884,-0.900969,17,2018-06-21
30426,1267,18,68.55,3975.0,641.102,0.433884,-0.900969,18,2018-06-21
30427,1267,19,70.6,4043.0,607.291,0.433884,-0.900969,19,2018-06-21
30428,1267,20,70.94,3917.0,619.439,0.433884,-0.900969,20,2018-06-21
30429,1267,21,68.43,3585.0,680.939,0.433884,-0.900969,21,2018-06-21
30430,1267,22,65.03,3392.0,761.797,0.433884,-0.900969,22,2018-06-21
30431,1267,23,60.82,3078.0,832.37,0.433884,-0.900969,23,2018-06-21
30432,1268,0,63.89,2841.0,1019.378,-0.433884,-0.900969,0,2018-06-22
30433,1268,1,59.65,2696.0,1107.84,-0.433884,-0.900969,1,2018-06-22
30434,1268,2,59.09,2565.0,1171.032,-0.433884,-0.900969,2,2018-06-22
30435,1268,3,57.38,2512.0,1202.511,-0.433884,-0.900969,3,2018-06-22
30436,1268,4,57.38,2493.0,1204.134,-0.433884,-0.900969,4,2018-06-22
30437,1268,5,57.38,2422.0,1175.224,-0.433884,-0.900969,5,2018-06-22
30438,1268,6,60.74,2479.0,1109.608,-0.433884,-0.900969,6,2018-06-22
30439,1268,7,69.06,3006.0,1019.62,-0.433884,-0.900969,7,2018-06-22
30440,1268,8,72.57,3725.0,944.556,-0.433884,-0.900969,8,2018-06-22
30441,1268,9,69.55,3996.0,896.979,-0.433884,-0.900969,9,2018-06-22
30442,1268,10,66.62,4131.0,891.561,-0.433884,-0.900969,10,2018-06-22
30443,1268,11,66.52,4043.0,943.347,-0.433884,-0.900969,11,2018-06-22
30444,1268,12,60.99,4251.0,1051.12,-0.433884,-0.900969,12,2018-06-22
30445,1268,13,59.65,4150.0,1209.235,-0.433884,-0.900969,13,2018-06-22
30446,1268,14,59.99,3996.0,1378.389,-0.433884,-0.900969,14,2018-06-22
30447,1268,15,61.68,4020.0,1502.998,-0.433884,-0.900969,15,2018-06-22
30448,1268,16,63.0,3848.0,1535.867,-0.433884,-0.900969,16,2018-06-22
30449,1268,17,64.77,3930.0,1490.043,-0.433884,-0.900969,17,2018-06-22
30450,1268,18,62.0,3939.0,1379.802,-0.433884,-0.900969,18,2018-06-22
30451,1268,19,63.13,3941.0,1258.131,-0.433884,-0.900969,19,2018-06-22
30452,1268,20,62.6,4048.0,1202.222,-0.433884,-0.900969,20,2018-06-22
30453,1268,21,62.84,4075.0,1192.708,-0.433884,-0.900969,21,2018-06-22
30454,1268,22,61.42,3829.0,1191.761,-0.433884,-0.900969,22,2018-06-22
30455,1268,23,59.0,3587.0,1223.315,-0.433884,-0.900969,23,2018-06-22
30456,1269,0,74.06,2596.0,1245.249,-0.974928,-0.222521,0,2018-06-23
30457,1269,1,59.99,2454.0,1384.51,-0.974928,-0.222521,1,2018-06-23
30458,1269,2,56.38,2321.0,1536.675,-0.974928,-0.222521,2,2018-06-23
30459,1269,3,54.5,2281.0,1792.501,-0.974928,-0.222521,3,2018-06-23
30460,1269,4,51.63,2283.0,1983.626,-0.974928,-0.222521,4,2018-06-23
30461,1269,5,46.05,2168.0,2015.155,-0.974928,-0.222521,5,2018-06-23
30462,1269,6,50.0,2199.0,1943.266,-0.974928,-0.222521,6,2018-06-23
30463,1269,7,58.65,2426.0,1858.371,-0.974928,-0.222521,7,2018-06-23
30464,1269,8,58.65,2849.0,1813.083,-0.974928,-0.222521,8,2018-06-23
30465,1269,9,58.09,3162.0,1783.373,-0.974928,-0.222521,9,2018-06-23
30466,1269,10,56.38,3018.0,1773.621,-0.974928,-0.222521,10,2018-06-23
30467,1269,11,51.55,2758.0,1781.594,-0.974928,-0.222521,11,2018-06-23
30468,1269,12,41.54,2841.0,1776.121,-0.974928,-0.222521,12,2018-06-23
30469,1269,13,30.49,3184.0,1733.313,-0.974928,-0.222521,13,2018-06-23
30470,1269,14,29.99,2839.0,1707.915,-0.974928,-0.222521,14,2018-06-23
30471,1269,15,32.0,2885.0,1707.868,-0.974928,-0.222521,15,2018-06-23
30472,1269,16,38.61,2881.0,1666.757,-0.974928,-0.222521,16,2018-06-23
30473,1269,17,48.19,2950.0,1575.556,-0.974928,-0.222521,17,2018-06-23
30474,1269,18,56.38,2985.0,1440.938,-0.974928,-0.222521,18,2018-06-23
30475,1269,19,58.65,3164.0,1262.632,-0.974928,-0.222521,19,2018-06-23
30476,1269,20,61.87,3341.0,1116.3,-0.974928,-0.222521,20,2018-06-23
30477,1269,21,61.19,3345.0,1059.212,-0.974928,-0.222521,21,2018-06-23
30478,1269,22,58.65,3101.0,1054.564,-0.974928,-0.222521,22,2018-06-23
30479,1269,23,58.09,2851.0,1082.124,-0.974928,-0.222521,23,2018-06-23
30480,1270,0,68.25,2609.0,1067.199,-0.781831,0.62349,0,2018-06-24
30481,1270,1,59.65,2487.0,1155.409,-0.781831,0.62349,1,2018-06-24
30482,1270,2,59.09,2261.0,1269.484,-0.781831,0.62349,2,2018-06-24
30483,1270,3,56.38,2178.0,1388.471,-0.781831,0.62349,3,2018-06-24
30484,1270,4,56.38,2205.0,1469.114,-0.781831,0.62349,4,2018-06-24
30485,1270,5,56.38,2117.0,1441.834,-0.781831,0.62349,5,2018-06-24
30486,1270,6,51.53,1998.0,1312.599,-0.781831,0.62349,6,2018-06-24
30487,1270,7,51.53,2087.0,1191.256,-0.781831,0.62349,7,2018-06-24
30488,1270,8,51.31,2249.0,1110.91,-0.781831,0.62349,8,2018-06-24
30489,1270,9,50.0,2416.0,1021.716,-0.781831,0.62349,9,2018-06-24
30490,1270,10,52.92,2639.0,935.903,-0.781831,0.62349,10,2018-06-24
30491,1270,11,51.19,2877.0,895.501,-0.781831,0.62349,11,2018-06-24
30492,1270,12,50.15,3092.0,901.29,-0.781831,0.62349,12,2018-06-24
30493,1270,13,45.83,3055.0,926.041,-0.781831,0.62349,13,2018-06-24
30494,1270,14,42.1,2865.0,946.459,-0.781831,0.62349,14,2018-06-24
30495,1270,15,50.22,2647.0,939.826,-0.781831,0.62349,15,2018-06-24
30496,1270,16,54.14,2579.0,876.866,-0.781831,0.62349,16,2018-06-24
30497,1270,17,53.61,2551.0,756.659,-0.781831,0.62349,17,2018-06-24
30498,1270,18,59.09,2633.0,623.81,-0.781831,0.62349,18,2018-06-24
30499,1270,19,61.17,2718.0,488.963,-0.781831,0.62349,19,2018-06-24
30500,1270,20,74.36,2965.0,371.178,-0.781831,0.62349,20,2018-06-24
30501,1270,21,75.49,3176.0,294.251,-0.781831,0.62349,21,2018-06-24
30502,1270,22,74.36,3042.0,251.867,-0.781831,0.62349,22,2018-06-24
30503,1270,23,61.19,2734.0,245.216,-0.781831,0.62349,23,2018-06-24
30504,1271,0,73.26,2312.0,304.168,0.0,1.0,0,2018-06-25
30505,1271,1,63.76,2184.0,348.201,0.0,1.0,1,2018-06-25
30506,1271,2,58.16,2089.0,398.697,0.0,1.0,2,2018-06-25
30507,1271,3,57.61,2060.0,437.649,0.0,1.0,3,2018-06-25
30508,1271,4,58.16,2046.0,448.905,0.0,1.0,4,2018-06-25
30509,1271,5,58.16,2054.0,439.523,0.0,1.0,5,2018-06-25
30510,1271,6,58.16,2206.0,411.04,0.0,1.0,6,2018-06-25
30511,1271,7,58.16,2526.0,360.979,0.0,1.0,7,2018-06-25
30512,1271,8,62.5,2919.0,327.653,0.0,1.0,8,2018-06-25
30513,1271,9,61.81,3117.0,350.776,0.0,1.0,9,2018-06-25
30514,1271,10,61.23,3030.0,422.469,0.0,1.0,10,2018-06-25
30515,1271,11,59.53,3174.0,518.351,0.0,1.0,11,2018-06-25
30516,1271,12,57.61,3501.0,623.925,0.0,1.0,12,2018-06-25
30517,1271,13,57.61,3269.0,741.468,0.0,1.0,13,2018-06-25
30518,1271,14,59.16,2841.0,845.45,0.0,1.0,14,2018-06-25
30519,1271,15,58.53,3151.0,904.827,0.0,1.0,15,2018-06-25
30520,1271,16,59.73,3360.0,926.662,0.0,1.0,16,2018-06-25
30521,1271,17,58.53,3307.0,933.607,0.0,1.0,17,2018-06-25
30522,1271,18,60.97,3207.0,956.362,0.0,1.0,18,2018-06-25
30523,1271,19,61.23,3310.0,1004.3,0.0,1.0,19,2018-06-25
30524,1271,20,60.21,3296.0,1062.523,0.0,1.0,20,2018-06-25
30525,1271,21,59.53,3380.0,1144.052,0.0,1.0,21,2018-06-25
30526,1271,22,57.61,3145.0,1259.482,0.0,1.0,22,2018-06-25
30527,1271,23,54.64,2853.0,1422.831,0.0,1.0,23,2018-06-25
30528,1272,0,58.61,2750.0,1629.893,0.781831,0.62349,0,2018-06-26
30529,1272,1,54.14,2609.0,1831.298,0.781831,0.62349,1,2018-06-26
30530,1272,2,51.4,2562.0,1957.145,0.781831,0.62349,2,2018-06-26
30531,1272,3,48.08,2553.0,2004.995,0.781831,0.62349,3,2018-06-26
30532,1272,4,45.83,2606.0,2062.109,0.781831,0.62349,4,2018-06-26
30533,1272,5,44.0,2576.0,2155.402,0.781831,0.62349,5,2018-06-26
30534,1272,6,53.03,2724.0,2229.503,0.781831,0.62349,6,2018-06-26
30535,1272,7,55.59,3282.0,2277.195,0.781831,0.62349,7,2018-06-26
30536,1272,8,58.95,3650.0,2338.511,0.781831,0.62349,8,2018-06-26
30537,1272,9,57.61,3887.0,2363.528,0.781831,0.62349,9,2018-06-26
30538,1272,10,55.57,3768.0,2345.474,0.781831,0.62349,10,2018-06-26
30539,1272,11,54.03,4075.0,2317.689,0.781831,0.62349,11,2018-06-26
30540,1272,12,52.89,3907.0,2290.603,0.781831,0.62349,12,2018-06-26
30541,1272,13,51.11,4084.0,2296.899,0.781831,0.62349,13,2018-06-26
30542,1272,14,52.16,3872.0,2354.149,0.781831,0.62349,14,2018-06-26
30543,1272,15,54.03,3885.0,2452.802,0.781831,0.62349,15,2018-06-26
30544,1272,16,55.58,3837.0,2499.603,0.781831,0.62349,16,2018-06-26
